D014533	Uridine Diphosphate Glucose Dehydrogenase	UDP Glucose Dehydrogenase|Dehydrogenase, UDP Glucose|Glucose Dehydrogenase, UDP|UDPG Dehydrogenase|Dehydrogenase, UDPG
D014534	UDPglucose 4-Epimerase	4-Epimerase, UDPglucose|UDPglucose 4 Epimerase|UDP Glucose Epimerase|Epimerase, UDP Glucose|Glucose Epimerase, UDP|UDP-Glucose 4-Epimerase|4-Epimerase, UDP-Glucose|UDP Glucose 4 Epimerase|UDPgalactose 4-Epimerase|4-Epimerase, UDPgalactose|UDPgalactose 4 Epimerase|UDP-Galactose 4-Epimerase|4-Epimerase, UDP-Galactose|UDP Galactose 4 Epimerase|UDP Galactose Epimerase|Epimerase, UDP Galactose|Galactose Epimerase, UDP|Uridine Diphosphate Glucose Epimerase
D014535	Uridine Diphosphate Glucuronic Acid	Uridine Diphosphoglucuronic Acid|Acid, Uridine Diphosphoglucuronic|Diphosphoglucuronic Acid, Uridine|UDP Glucuronic Acid|Acid, UDP Glucuronic|Glucuronic Acid, UDP|UDPGA
D014536	Uridine Diphosphate N-Acetylgalactosamine	Diphosphate N-Acetylgalactosamine, Uridine|N-Acetylgalactosamine, Uridine Diphosphate|UDP Acetylgalactosamine|Acetylgalactosamine, UDP|Uridine Diphosphate N Acetylgalactosamine
D014537	Uridine Diphosphate N-Acetylglucosamine	Diphosphate N-Acetylglucosamine, Uridine|N-Acetylglucosamine, Uridine Diphosphate|UDPGNAc|Uridine Pyrophosphoacetylglucosamine|Pyrophosphoacetylglucosamine, Uridine|Uridine Diphospho-N-Acetylglucosamine|Diphospho-N-Acetylglucosamine, Uridine|Uridine Diphospho N Acetylglucosamine|UDP Acetylglucosamine|Acetylglucosamine, UDP|Uridine Diphosphate N Acetylglucosamine
D014538	Uridine Diphosphate N-Acetylmuramic Acid	UDP Acetylmuramic Acid|Acetylmuramic Acid, UDP|Acid, UDP Acetylmuramic|Uridine Diphosphate N Acetylmuramic Acid
D014539	Uridine Diphosphate Sugars	Diphosphate Sugars, Uridine|Sugars, Uridine Diphosphate|UDP Sugars|Sugars, UDP
D014540	Uridine Diphosphate Xylose	Diphosphate Xylose, Uridine|Xylose, Uridine Diphosphate|UDP Xylose|Xylose, UDP
D014541	Uridine Kinase	Kinase, Uridine|Uridine-Cytidine Kinase|Kinase, Uridine-Cytidine|Uridine Cytidine Kinase|Cytidine Kinase|Kinase, Cytidine
D014542	Uridine Monophosphate	Monophosphate, Uridine|Uridine 5'-Monophosphate|5'-Monophosphate, Uridine|Uridine 5' Monophosphate|Uridylic Acid|Acid, Uridylic|Uridylic Acids|Acids, Uridylic|UMP
D014543	Uridine Phosphorylase	Phosphorylase, Uridine
D014544	Uridine Triphosphate	Triphosphate, Uridine|UTP
D014545	Urinary Calculi	Calculi, Urinary|Calculus, Urinary|Urinary Calculus|Urinary Stones|Stone, Urinary|Stones, Urinary|Urinary Stone|Urinary Tract Stones|Stone, Urinary Tract|Stones, Urinary Tract|Urinary Tract Stone
D014546	Urinary Catheterization	Catheterizations, Urinary|Urinary Catheterizations|Catheterization, Urinary
D014547	Urinary Diversion	Diversion, Urinary|Diversions, Urinary|Urinary Diversions
D014548	Urinary Fistula	Fistula, Urinary|Fistulas, Urinary|Urinary Fistulas
D014549	Urinary Incontinence	Incontinence, Urinary
D014550	Urinary Incontinence, Stress	Urinary Stress Incontinence|Incontinence, Urinary Stress|Stress Incontinence, Urinary
D014551	Urinary Tract	Tract, Urinary|Tracts, Urinary|Urinary Tracts
D014552	Urinary Tract Infections	Infection, Urinary Tract|Infections, Urinary Tract|Tract Infection, Urinary|Tract Infections, Urinary|Urinary Tract Infection
D014553	Urinary Tract Physiological Phenomena	Urinary Tract Physiology|Urinary Physiology|Physiology, Urinary|Urinary Physiological Concepts|Concept, Urinary Physiological|Concepts, Urinary Physiological|Physiological Concept, Urinary|Urinary Physiological Concept|Urinary Physiology Concepts|Concept, Urinary Physiology|Concepts, Urinary Physiology|Physiology Concept, Urinary|Physiology Concepts, Urinary|Urinary Physiology Concept|Urinary Tract Physiological Phenomenon|Urinary Physiology Phenomenon|Phenomenon, Urinary Physiology|Urinary Physiology Phenomena|Phenomena, Urinary Physiology|Physiology, Urinary Tract|Tract Physiology, Urinary
D014554	Urination	Micturition
D014555	Urination Disorders	Disorder, Urination|Disorders, Urination|Urination Disorder
D014556	Urine	
D014557	Urobilin	
D014558	Urobilinogen	
D014559	Urocanate Hydratase	Hydratase, Urocanate|Urocanase|Urocaninase
D014560	Urocanic Acid	Acid, Urocanic|Glyoxalinylacrylic Acid|Acid, Glyoxalinylacrylic
D014561	Urochordata	Tunicates|Tunicate|Urochordates|Urochordate|Tunicata
D014562	Urodela	Caudata
D014563	Urodynamics	Urodynamic
D014564	Urogenital Abnormalities	Abnormality, Urogenital|Urogenital Abnormality|Genitourinary Abnormalities|Abnormalities, Genitourinary|Abnormality, Genitourinary|Genitourinary Abnormality|Abnormalities, Urogenital
D014565	Urogenital Neoplasms	Neoplasm, Urogenital|Urogenital Neoplasm|Neoplasms, Urogenital|Genito-urinary Neoplasm|Genito-urinary Neoplasms|Neoplasm, Genito-urinary|Neoplasms, Genito-urinary|Genitourinary Neoplasms|Genitourinary Neoplasm|Neoplasm, Genitourinary|Neoplasms, Genitourinary
D014566	Urogenital System	System, Urogenital|Systems, Urogenital|Urogenital Systems|Genitourinary System|Genitourinary Systems|System, Genitourinary|Systems, Genitourinary
D014567	Urography	Urographies|Urogram|Urograms
D014568	Urokinase-Type Plasminogen Activator	Urokinase Type Plasminogen Activator|Plasminogen Activator, Urokinase-Type|U-Plasminogen Activator|U Plasminogen Activator|U-PA|Urinary Plasminogen Activator|Urokinase
D014570	Urologic Diseases	Disease, Urologic|Diseases, Urologic|Urologic Disease|Urological Diseases|Disease, Urological|Diseases, Urological|Urological Disease|Urinary Tract Diseases|Disease, Urinary Tract|Diseases, Urinary Tract|Urinary Tract Disease
D014571	Urologic Neoplasms	Urological Neoplasms|Neoplasm, Urological|Neoplasms, Urological|Urological Neoplasm|Urinary Tract Neoplasms|Neoplasm, Urinary Tract|Neoplasms, Urinary Tract|Tract Neoplasm, Urinary|Tract Neoplasms, Urinary|Urinary Tract Neoplasm|Neoplasms, Urologic|Neoplasm, Urologic|Urologic Neoplasm
D014572	Urology	
D014573	Urology Department, Hospital	Urology Departments, Hospital|Hospital Urology Department|Department, Hospital Urology|Departments, Hospital Urology|Hospital Urology Departments
D014574	Uronic Acids	Acids, Uronic
D014575	Uroporphyrinogen Decarboxylase	Decarboxylase, Uroporphyrinogen|Uroporphyrinogen III Decarboxylase|Decarboxylase, Uroporphyrinogen III|Uroporphyrinogen Carboxy-Lyase|Carboxy-Lyase, Uroporphyrinogen|Uroporphyrinogen Carboxy Lyase
D014576	Uroporphyrinogen III Synthetase	Synthetase, Uroporphyrinogen III|Uroporphyrinogen III Cosynthetase|Cosynthetase, Uroporphyrinogen III|Uroporphyrinogen-III Synthase|Synthase, Uroporphyrinogen-III|Uroporphyrinogen III Synthase|Cosynthase|Uroporphyrinogen Isomerase|Isomerase, Uroporphyrinogen
D014577	Uroporphyrinogens	
D014578	Uroporphyrins	
D014579	Urotensins	
D014580	Ursodeoxycholic Acid	Acid, Ursodeoxycholic|Ursacholic Acid|Acid, Ursacholic|3 alpha,7 beta-Dihydroxy-5 beta-cholan-24-oic Acid|3 alpha,7 beta Dihydroxy 5 beta cholan 24 oic Acid|Ursodiol|Deoxyursocholic Acid|Acid, Deoxyursocholic
D014581	Urticaria	Urticarias|Hives
D014582	Urticaria Pigmentosa	Maculopapular Cutaneous Mastocytosis|Cutaneous Mastocytoses, Maculopapular|Cutaneous Mastocytosis, Maculopapular|Maculopapular Cutaneous Mastocytoses
D014583	Uruguay	
D014584	User-Computer Interface	Interface, User-Computer|Interfaces, User-Computer|User-Computer Interfaces|User Computer Interface|Interfaces, User Computer|User Computer Interfaces|Interface, User Computer
D014586	USSR	Soviet Union|Union of Soviet Socialist Republics
D014587	Ustilaginales	Ustilaginale
D014588	Ustilago	Ustilagos
D014589	Utah	
D014590	Uterine Contraction	Contraction, Uterine|Contractions, Uterine|Uterine Contractions|Myometrial Contraction|Contraction, Myometrial|Contractions, Myometrial|Myometrial Contractions
D014591	Uterine Diseases	Disease, Uterine|Diseases, Uterine|Uterine Disease
D014592	Uterine Hemorrhage	Uterine Hemorrhages|Hemorrhage, Uterine|Uterine Bleeding|Bleeding, Uterine|Uterine Bleedings
D014593	Uterine Inertia	Inertia, Uterine|Uterine Atony|Atony, Uterine
D014594	Uterine Neoplasms	Neoplasms, Uterus|Neoplasm, Uterus|Uterus Neoplasm|Uterus Neoplasms|Neoplasms, Uterine|Neoplasm, Uterine|Uterine Neoplasm
D014595	Uterine Perforation	Perforation, Uterine|Perforations, Uterine|Uterine Perforations
D014596	Uterine Prolapse	Prolapse, Uterine|Prolapses, Uterine|Uterine Prolapses
D014597	Uterine Rupture	Rupture, Uterine|Ruptures, Uterine|Uterine Ruptures
D014598	Uteroglobin	Clara Cell Secretory Protein|Secretoglobin, Family 1A, Member 1|Blastokinin|Clara Cell-Specific Protein|Clara Cell Specific Protein
D014599	Uterus	Uteri|Womb|Wombs
D014600	Utilization Review	Review, Utilization|Reviews, Utilization|Utilization Reviews
D014601	Utopias	Utopia
D014602	Uvea	Uveas
D014603	Uveal Diseases	Disease, Uveal|Diseases, Uveal|Uveal Disease
D014604	Uveal Neoplasms	Neoplasm, Uveal|Neoplasms, Uveal|Uveal Neoplasm
D014605	Uveitis	Uveitides
D014606	Uveitis, Anterior	Anterior Uveitides|Anterior Uveitis|Uveitides, Anterior
D014607	Uveomeningoencephalitic Syndrome	Syndrome, Uveomeningoencephalitic|Uveomeningoencephalitis|Uveomeningoencephalitides|VKH Syndrome|Syndrome, VKH|Syndrome, VKH (Vogt Koyanagi Harada)|VKH Syndrome (Vogt Koyanagi Harada)|Vogt-Koyanagi-Harada Disease|Disease, Vogt-Koyanagi-Harada|Vogt Koyanagi Harada Disease|VKH (Vogt Koyanagi Harada) Syndrome|Vogt-Koyanagi-Harada Syndrome|Syndrome, Vogt-Koyanagi-Harada|Vogt Koyanagi Harada Syndrome|Syndrome, Vogt Koyanagi Harada
D014608	Uveoparotid Fever	Fever, Uveoparotid|Fevers, Uveoparotid|Uveoparotid Fevers|Uveoparotitis|Uveoparotitides|Heerfordt Syndrome|Syndrome, Heerfordt
D014609	Uvula	
D014610	Uzbekistan	Uzbek SSR|Republic of Uzbekistan|Uzbek S.S.R.
D014611	Vaccination	Vaccinations
D014612	Vaccines	
D014613	Vaccines, Attenuated	Attenuated Vaccines|Vaccines, Live, Attenuated
D014614	Vaccines, Synthetic	Synthetic Vaccines|Synthetic Immunogens|Immunogens, Synthetic
D014615	Vaccinia	Vaccinias
D014616	Vaccinia virus	Vaccinia viruses|Poxvirus officinale
D014617	Vacuoles	Vacuole
D014618	Vacuum	Vacuums
D014619	Vacuum Curettage	Curettage, Vacuum|Curettages, Vacuum|Vacuum Curettages|Suction Curettage|Curettage, Suction|Curettages, Suction|Suction Curettages
D014620	Vacuum Extraction, Obstetrical	Extraction, Obstetrical Vacuum|Extractions, Obstetrical Vacuum|Obstetrical Vacuum Extraction|Obstetrical Vacuum Extractions|Vacuum Extractions, Obstetrical|Vacuum Extraction, Obstetric|Extraction, Obstetric Vacuum|Extractions, Obstetric Vacuum|Obstetric Vacuum Extraction|Obstetric Vacuum Extractions|Vacuum Extractions, Obstetric|Delivery, Vacuum Extraction|Deliveries, Vacuum Extraction|Extraction Deliveries, Vacuum|Extraction Delivery, Vacuum|Vacuum Extraction Deliveries|Vacuum Extraction Delivery
D014621	Vagina	Vaginas
D014622	Vaginal Creams, Foams, and Jellies	Vaginal Creams, Foams and Jellies
D014623	Vaginal Diseases	Disease, Vaginal|Diseases, Vaginal|Vaginal Disease
D014624	Vaginal Fistula	Fistula, Vaginal|Fistulas, Vaginal|Vaginal Fistulas
D014625	Vaginal Neoplasms	Neoplasm, Vaginal|Vaginal Neoplasm|Vagina Neoplasms|Neoplasm, Vagina|Neoplasms, Vagina|Vagina Neoplasm|Neoplasms, Vaginal
D014626	Vaginal Smears	Smear, Vaginal|Smears, Vaginal|Vaginal Smear|Cervical Smears|Cervical Smear|Smear, Cervical|Smears, Cervical
D014627	Vaginitis	Vaginitides
D014628	Vagotomy	Vagotomies
D014629	Vagotomy, Proximal Gastric	Gastric Vagotomies, Proximal|Gastric Vagotomy, Proximal|Proximal Gastric Vagotomies|Proximal Gastric Vagotomy|Vagotomies, Proximal Gastric|Vagotomy, Highly Selective|Highly Selective Vagotomies|Highly Selective Vagotomy|Selective Vagotomies, Highly|Vagotomies, Highly Selective|Vagotomy, Parietal Cell|Parietal Cell Vagotomies|Parietal Cell Vagotomy|Vagotomies, Parietal Cell
D014630	Vagus Nerve	Nerve, Vagus|Nerves, Vagus|Vagus Nerves|Tenth Cranial Nerve|Cranial Nerve, Tenth|Cranial Nerves, Tenth|Nerve, Tenth Cranial|Nerves, Tenth Cranial|Tenth Cranial Nerves|Nervus Vagus|Vagus, Nervus|Cranial Nerve X|Nerve X, Cranial|Nerve X|Nerve Xs|Pneumogastric Nerve|Nerve, Pneumogastric|Nerves, Pneumogastric|Pneumogastric Nerves
D014631	Valerates	Pentanoates
D014632	Valerian	Valerians|Valeriana|Valerianas
D014633	Valine	L-Valine|L Valine
D014634	Valinomycin	
D014635	Valproic Acid	2-Propylpentanoic Acid|2 Propylpentanoic Acid|Divalproex
D014636	Valsalva Maneuver	Maneuver, Valsalva|Maneuvers, Valsalva|Valsalva Maneuvers|Valsalva's Maneuver|Maneuver, Valsalva's
D014637	Valine-tRNA Ligase	Ligase, Valine-tRNA|Valine tRNA Ligase|Val-tRNA Ligase|Ligase, Val-tRNA|Val tRNA Ligase|Valyl T RNA Synthetase|Valyl-tRNA Synthetase|Synthetase, Valyl-tRNA|Valyl tRNA Synthetase
D014638	Vanadates	Vanadate
D014639	Vanadium	Vanadium-51|Vanadium 51
D014640	Vancomycin	
D014641	Vanillic Acid	Acid, Vanillic|p-Hydroxy-m-methoxy-benzoic Acid|Acid, p-Hydroxy-m-methoxy-benzoic|p Hydroxy m methoxy benzoic Acid|4-Hydroxy-3-methoxybenzoic Acid|4 Hydroxy 3 methoxybenzoic Acid|Acid, 4-Hydroxy-3-methoxybenzoic
D014642	Vanilmandelic Acid	Acid, Vanilmandelic|Vanillylmandelic Acid|Acid, Vanillylmandelic|4-Hydroxy-3-Methoxymandelic Acid|4 Hydroxy 3 Methoxymandelic Acid|Acid, 4-Hydroxy-3-Methoxymandelic|Methoxyhydroxymandelic Acid|Acid, Methoxyhydroxymandelic
D014643	Variant Surface Glycoproteins, Trypanosoma	Surface Variant Glycoproteins, Trypanosoma|SSP-4|Trypanosoma Variant Surface Coat Glycoproteins
D014644	Genetic Variation	Genetic Variations|Variations, Genetic|Variation, Genetic|Diversity, Genetic|Diversities, Genetic|Genetic Diversities|Genetic Diversity
D014645	Herpesvirus 3, Human	Human Herpesvirus 3|Chickenpox Virus|Chickenpox Viruses|Herpes zoster Virus|Herpes zoster Viruses|HHV-3|Varicella-Zoster Virus|Varicella Zoster Virus|Varicella-Zoster Viruses|Herpesvirus 3 (alpha), Human|VZ Virus|VZ Viruses|Herpesvirus Varicellae|Varicellae, Herpesvirus|Ocular Herpes zoster Virus
D014646	Varicocele	Varicoceles
D014647	Varicose Ulcer	Ulcer, Varicose|Ulcers, Varicose|Varicose Ulcers|Venous Stasis Ulcers|Stasis Ulcer, Venous|Stasis Ulcers, Venous|Ulcer, Venous Stasis|Ulcers, Venous Stasis|Venous Stasis Ulcer|Venous Hypertension Ulcers|Hypertension Ulcer, Venous|Hypertension Ulcers, Venous|Ulcer, Venous Hypertension|Ulcers, Venous Hypertension|Venous Hypertension Ulcer|Venous Ulcer|Ulcer, Venous|Ulcers, Venous|Venous Ulcers|Stasis Ulcer|Stasis Ulcers|Ulcer, Stasis|Ulcers, Stasis
D014648	Varicose Veins	Varicose Vein|Vein, Varicose|Veins, Varicose|Varix|Varices
D014649	Vas Deferens	Deferens, Vas|Ductus Deferens|Deferens, Ductus
D014650	Vasa Nervorum	Nervorum, Vasa|Nervorums, Vasa|Vasa Nervorums
D014651	Vasa Vasorum	Vasa Vasorums|Vasorum, Vasa|Vasorums, Vasa
D014652	Vascular Diseases	Disease, Vascular|Diseases, Vascular|Vascular Disease
D014653	Vascular Headaches	Headache, Vascular|Vascular Headache|Headaches, Vascular|Cephalgia, Vascular|Cephalgias, Vascular|Vascular Cephalgia|Vascular Cephalgias
D014654	Vascular Patency	Patency, Vascular|Patencies, Vascular|Vascular Patencies
D014655	Vascular Resistance	Resistance, Vascular
D014656	Vascular Surgical Procedures	Vascular Surgical Procedure|Surgical Procedure, Vascular|Surgical Procedures, Vascular|Procedure, Vascular Surgical|Procedures, Vascular Surgical
D014657	Vasculitis	Vasculitides|Angiitis|Angiitides
D014659	Vasectomy	Vasectomies
D014660	Vasoactive Intestinal Peptide	Intestinal Peptide, Vasoactive|Peptide, Vasoactive Intestinal|Vasoactive Intestinal Polypeptide|Intestinal Polypeptide, Vasoactive|Polypeptide, Vasoactive Intestinal|VIP (Vasoactive Intestinal Peptide)|Vasointestinal Peptide|Peptide, Vasointestinal
D014661	Vasoconstriction	Vasoconstrictions
D014662	Vasoconstrictor Agents	Agents, Vasoconstrictor|Vasoconstrictor Drugs|Drugs, Vasoconstrictor|Vasoconstrictors|Vasoactive Agonists|Agonists, Vasoactive|Vasopressor Agents|Agents, Vasopressor
D014663	Nasal Decongestants	Decongestants, Nasal
D014664	Vasodilation	Vasorelaxation|Vasodilatation
D014665	Vasodilator Agents	Agents, Vasodilator|Vasodilators|Vasorelaxants|Vasodilator Drugs|Drugs, Vasodilator
D014666	Vasomotor System	System, Vasomotor|Systems, Vasomotor|Vasomotor Systems
D014667	Vasopressins	beta-Hypophamine|beta Hypophamine|Antidiuretic Hormones
D014668	Vasotocin	3-Isoleucyl Vasopressin|3 Isoleucyl Vasopressin|Vasopressin, 3-Isoleucyl|Arginine Oxytocin|Oxytocin, Arginine|Vasopressin, Non-Mammalian|Non-Mammalian Vasopressin|Vasopressin, Non Mammalian|Argiprestocin|Argiprestocine|Vasopressin, Isoleucyl|Isoleucyl Vasopressin|(8-Arginine)Oxytocin|Arginine Vasotocin|Vasotocin, Arginine
D014669	Vasovasostomy	Vasovasostomies|Vasectomy Reversal|Reversal, Vasectomy|Reversals, Vasectomy|Vasectomy Reversals
D014670	Ampulla of Vater	Vater Ampulla|Hepatopancreatic Ampulla|Ampulla, Hepatopancreatic|Ampullas, Hepatopancreatic|Hepatopancreatic Ampullas|Vater's Ampulla|Ampulla, Vater's|Vaters Ampulla
D014671	Vatican City	Holy See
D014672	Vectorcardiography	Vectorcardiographies|Vectercardiography|Vectercardiographies|Electrocardiography, Vector|Electrocardiographies, Vector|Vector Electrocardiographies|Vector Electrocardiography
D014673	Vecuronium Bromide	Bromide, Vecuronium|Vecuronium Hydrobromide|Hydrobromide, Vecuronium
D014674	Plant Proteins, Dietary	Dietary Plant Proteins|Dietary Plant Protein|Plant Protein, Dietary|Protein, Dietary Plant|Proteins, Dietary Plant
D014675	Vegetables	Vegetable
D014676	Diet, Vegetarian	Diets, Vegetarian|Vegetarian Diets|Vegetarian Diet
D014677	Pharmaceutical Vehicles	Pharmaceutical Vehicle|Vehicle, Pharmaceutical|Vehicles, Pharmaceutical
D014678	Veillonella	
D014680	Veins	Vein
D014681	Velopharyngeal Insufficiency	Insufficiency, Velopharyngeal|Palatopharyngeal Incompetence|Incompetence, Palatopharyngeal|Velopharyngeal Incompetence|Incompetence, Velopharyngeal|Inadequate Velopharyngeal Closure|Velopharyngeal Closures, Inadequate
D014682	Vena Cava, Inferior	Inferior Vena Cavas|Vena Cavas, Inferior|Inferior Vena Cava
D014683	Vena Cava, Superior	Superior Vena Cavas|Vena Cavas, Superior|Superior Vena Cava
D014684	Venae Cavae	Cavae, Venae
D014685	Venereal Tumors, Veterinary	Veterinary Venereal Tumors|Tumors, Veterinary Venereal|Tumor, Veterinary Venereal|Venereal Tumor, Veterinary|Veterinary Venereal Tumor|Venereal Tumors, Transmissible|Transmissible Venereal Tumors|Transmissible Venereal Tumor|Tumor, Transmissible Venereal|Venereal Tumor, Transmissible|Tumors, Transmissible Venereal
D014686	Venereology	
D014687	Venezuela	
D014688	Venoms	Venom
D014689	Venous Insufficiency	Insufficiencies, Venous|Insufficiency, Venous|Venous Insufficiencies
D014690	Venous Pressure	Pressure, Venous|Pressures, Venous|Venous Pressures|Blood Pressure, Venous|Blood Pressures, Venous|Pressure, Venous Blood|Pressures, Venous Blood|Venous Blood Pressure|Venous Blood Pressures
D014691	Ventilation	Ventilations
D014692	Ventilation-Perfusion Ratio	Ratio, Ventilation-Perfusion|Ratios, Ventilation-Perfusion|Ventilation Perfusion Ratio|Ventilation-Perfusion Ratios
D014693	Ventricular Fibrillation	Fibrillation, Ventricular|Fibrillations, Ventricular|Ventricular Fibrillations
D014694	Ventricular Outflow Obstruction	Obstruction, Ventricular Outflow|Obstructions, Ventricular Outflow|Outflow Obstruction, Ventricular|Outflow Obstructions, Ventricular|Ventricular Outflow Obstructions
D014695	Cerebral Ventriculography	Ventriculography, Cerebral|Cerebral Ventriculographies|Ventriculographies, Cerebral
D014696	Ventriculostomy	Ventriculostomies
D014697	Ventromedial Hypothalamic Nucleus	Nucleus, Ventromedial Hypothalamic|Hypothalamic Nucleus, Ventromedial
D014698	Venturicidins	
D014699	Venules	Venule
D014700	Verapamil	Iproveratril
D014701	Veratridine	
D014702	Veratrine	
D014703	Veratrum	Hellebore, False|False Hellebore|False Hellebores|Hellebores, False
D014704	Veratrum Alkaloids	Alkaloids, Veratrum
D014705	Verbal Behavior	Behavior, Verbal|Behaviors, Verbal|Verbal Behaviors
D014706	Verbal Learning	Learning, Verbal|Learnings, Verbal|Verbal Learnings
D014707	Vermont	
D014708	Vernix Caseosa	Caseosa, Vernix|Caseosas, Vernix|Vernix Caseosas
D014709	Vero Cells	Cell, Vero|Cells, Vero|Vero Cell
D014710	Version, Fetal	Fetal Versions|Versions, Fetal|Fetal Version
D014711	Vertebral Artery	Arteries, Vertebral|Artery, Vertebral|Vertebral Arteries
D014713	Viruses, Unclassified	Unclassified Virus|Unclassified Viruses
D014714	Vertebrates	Vertebrate
D014715	Vertebrobasilar Insufficiency	Insufficiencies, Vertebrobasilar|Insufficiency, Vertebrobasilar|Vertebrobasilar Insufficiencies|Vertebro-Basilar Ischemia|Ischemia, Vertebro-Basilar|Ischemias, Vertebro-Basilar|Vertebro Basilar Ischemia|Vertebro-Basilar Ischemias|Vertebrobasilar Ischemia|Ischemia, Vertebrobasilar|Ischemias, Vertebrobasilar|Vertebrobasilar Ischemias|Vertebro-Basilar Insufficiency|Insufficiencies, Vertebro-Basilar|Insufficiency, Vertebro-Basilar|Vertebro Basilar Insufficiency|Vertebro-Basilar Insufficiencies
D014716	Vertical Dimension	Dimension, Vertical|Dimensions, Vertical|Vertical Dimensions
D014717	Vertigo	Vertigos|Vertigo, Subjective|Subjective Vertigo|Subjective Vertigos|Vertigos, Subjective|Spinning Sensation|Sensation, Spinning|Sensations, Spinning|Spinning Sensations
D014718	Vesico-Ureteral Reflux	Reflux, Vesico-Ureteral|Vesico Ureteral Reflux|Vesicoureteral Reflux|Reflux, Vesicoureteral|Vesicoureteral Reflux 1
D014719	Vesicovaginal Fistula	Fistula, Vesicovaginal|Fistulas, Vesicovaginal|Vesicovaginal Fistulas|Vesico-Vaginal Fistulae|Fistulae, Vesico-Vaginal|Vesico Vaginal Fistulae|Vesicovaginal Fistulae|Fistulae, Vesicovaginal|Vesico-Vaginal Fistula|Fistula, Vesico-Vaginal|Fistulas, Vesico-Vaginal|Vesico Vaginal Fistula|Vesico-Vaginal Fistulas
D014720	Vesicular Exanthema of Swine	Swine Vesicular Exanthema|Swine Vesicular Exanthemas
D014721	Vesicular stomatitis Indiana virus	Vesicular stomatitis-Indiana virus
D014722	Vestibule, Labyrinth	Labyrinth Vestibule|Labyrinth Vestibules|Vestibules, Labyrinth|Ear Vestibule|Vestibule, Ear|Vestibules, Ear|Vestibule of Ear|Ear Vestibules|Vestibulum Auris|Vestibular Apparatus|Apparatus, Vestibular|Vestibular Labyrinth|Labyrinth, Vestibular|Labyrinths, Vestibular|Vestibular Labyrinths
D014723	Vestibular Aqueduct	Aqueduct, Vestibular|Aqueducts, Vestibular|Vestibular Aqueducts|Aqueduct of Vestibule|Vestibule Aqueduct|Vestibule Aqueducts
D014724	Vestibular Function Tests	Function Test, Vestibular|Function Tests, Vestibular|Test, Vestibular Function|Tests, Vestibular Function|Vestibular Function Test
D014725	Vestibular Nerve	Nerve, Vestibular|Nerves, Vestibular|Vestibular Nerves
D014726	Vestibular Nuclei	Nuclei, Vestibular
D014727	Vestibuloplasty	Vestibuloplasties
D014728	Veterans	Veteran
D014729	Veterans Disability Claims	Claim, Veterans Disability|Claims, Veterans Disability|Disability Claim, Veterans|Disability Claims, Veterans|Veterans Disability Claim
D014730	Veterinary Medicine	Medicine, Veterinary
D014731	Veterinary Service, Military	Service, Military Veterinary|Military Veterinary Services|Services, Military Veterinary|Veterinary Services, Military|Military Veterinary Service
D014732	Vibration	Vibrations
D014733	Vibrio	
D014734	Vibrio cholerae	Vibrio comma
D014735	Vibrio Infections	Vibrio Illness|Vibrio Illnesses|Vibriosis|Vibrioses|Infections, Vibrio|Infection, Vibrio|Vibrio Infection
D014736	Vibrio parahaemolyticus	
D014737	Vibrionaceae	
D014738	Vibrissae	Whiskers|Whisker
D014739	Victoria	
D014740	Vidarabine	beta-Ara A|beta Ara A|Adenine Arabinoside|Arabinoside, Adenine|alpha-D-Arabinofuranosyladenine|alpha D Arabinofuranosyladenine|Ara A|alpha-Ara A|alpha Ara A|Arabinofuranosyladenine|Arabinosyladenine|9-beta-D-Arabinofuranosyladenine|9 beta D Arabinofuranosyladenine|9-beta-Arabinofuranosyladenine|9 beta Arabinofuranosyladenine|Ara-A
D014741	Video Recording	Recording, Video|Recordings, Video|Video Recordings|Videorecording|Videorecordings|Audiovisual Recording|Audiovisual Recordings|Recording, Audiovisual|Recordings, Audiovisual
D014742	Videodisc Recording	Recording, Videodisc|Recordings, Videodisc|Videodisc Recordings|Videodisk Recording|Recording, Videodisk|Recordings, Videodisk|Videodisk Recordings
D014743	Videotape Recording	Recording, Videotape|Recordings, Videotape|Videotape Recordings|Tape Recording, Video|Recording, Video Tape|Recordings, Video Tape|Tape Recordings, Video|Video Tape Recording|Video Tape Recordings
D014744	Vietnam	Viet Nam|Vietnam, Republic of
D014745	Viloxazine	
D014746	Vimentin	
D014747	Vinblastine	Vincaleukoblastine
D014748	Vinca Alkaloids	Alkaloids, Vinca
D014749	Vincamine	
D014750	Vincristine	Leurocristine
D014751	Vindesine	Vindesin|Desacetylvinblastine Amide
D014752	Vinyl Chloride	Chloride, Vinyl|Chloroethylene
D014753	Vinyl Compounds	Compounds, Vinyl
D014754	Violence	
D014755	Viologens	
D014756	Viomycin	Tuberactinomycin B|Viomicin|Florimycin
D014757	Viper Venoms	Venoms, Viper|Viper Venom|Venom, Viper
D014758	Viral Core Proteins	Proteins, Viral Core|Virus Core Proteins|Core Proteins, Virus|Proteins, Virus Core|Core Proteins, Viral
D014759	Viral Envelope Proteins	Proteins, Viral Envelope|Virus Envelope Proteins|Envelope Proteins, Virus|Proteins, Virus Envelope|Envelope Proteins, Viral
D014760	Viral Fusion Proteins	Virus Fusion Proteins|Fusion Proteins, Virus|Proteins, Virus Fusion|Fusion Proteins, Viral
