UPPRO	PRO_0000420663	Angiotensin-4	PR	PR:000036011	angiotensin IV
UPPRO	PRO_0000430430	C3-beta-c	PR	PR:000050121	C3-beta-c
UPPRO	PRO_0000449619	Host translation inhibitor nsp1	PR	PR:000050270	host translation inhibitor nsp1 (SARS-CoV-2)
UPPRO	PRO_0000449619	Host translation inhibitor nsp1	NCBIPROTEIN	YP_009725297	leader protein
UPPRO	PRO_0000449620	Non-structural protein 2	PR	PR:000050271	non-structural protein 2 (SARS-CoV-2)
UPPRO	PRO_0000449620	Non-structural protein 2	NCBIPROTEIN	YP_009725298	nsp2
UPPRO	PRO_0000449621	Non-structural protein 3	PR	PR:000050272	non-structural protein 3 (SARS-CoV-2)
UPPRO	PRO_0000449621	Non-structural protein 3	NCBIPROTEIN	YP_009725299	nsp3
UPPRO	PRO_0000449622	Non-structural protein 4	PR	PR:000050273	non-structural protein 4 (SARS-CoV-2)
UPPRO	PRO_0000449622	Non-structural protein 4	NCBIPROTEIN	YP_009725300	nsp4
UPPRO	PRO_0000449623	3C-like proteinase	PR	PR:000050274	3C-like proteinase (SARS-CoV-2)
UPPRO	PRO_0000449623	3C-like proteinase	NCBIPROTEIN	YP_009725301	3C-like proteinase
UPPRO	PRO_0000449624	Non-structural protein 6	PR	PR:000050275	non-structural protein 6 (SARS-CoV-2)
UPPRO	PRO_0000449624	Non-structural protein 6	NCBIPROTEIN	YP_009725302	nsp6
UPPRO	PRO_0000449625	Non-structural protein 7	PR	PR:000050276	non-structural protein 7 (SARS-CoV-2)
UPPRO	PRO_0000449625	Non-structural protein 7	NCBIPROTEIN	YP_009725303	nsp7
UPPRO	PRO_0000449626	Non-structural protein 8	PR	PR:000050277	non-structural protein 8 (SARS-CoV-2)
UPPRO	PRO_0000449626	Non-structural protein 8	NCBIPROTEIN	YP_009725304	nsp8
UPPRO	PRO_0000449627	Non-structural protein 9	PR	PR:000050278	non-structural protein 9 (SARS-CoV-2)
UPPRO	PRO_0000449627	Non-structural protein 9	NCBIPROTEIN	YP_009725305	nsp9
UPPRO	PRO_0000449628	Non-structural protein 10	PR	PR:000050279	non-structural protein 10 (SARS-CoV-2)
UPPRO	PRO_0000449628	Non-structural protein 10	NCBIPROTEIN	YP_009725306	nsp10
UPPRO	PRO_0000449629	RNA-directed RNA polymerase	PR	PR:000050284	RNA-directed RNA polymerase (SARS-CoV-2)
UPPRO	PRO_0000449629	RNA-directed RNA polymerase	NCBIPROTEIN	YP_009725307	RNA-dependent RNA polymerase
UPPRO	PRO_0000449630	Helicase	PR	PR:000050285	helicase (SARS-CoV-2)
UPPRO	PRO_0000449630	Helicase	NCBIPROTEIN	YP_009725308	helicase
UPPRO	PRO_0000449631	Proofreading exoribonuclease	NCBIPROTEIN	YP_009725309	3'-to-5' exonuclease
UPPRO	PRO_0000449632	Uridylate-specific endoribonuclease	PR	PR:000050287	uridylate-specific endoribonuclease (SARS-CoV-2)
UPPRO	PRO_0000449632	Uridylate-specific endoribonuclease	NCBIPROTEIN	YP_009725310	endoRNAse
UPPRO	PRO_0000449633	2'-O-methyltransferase	PR	PR:000050288	2'-O-methyltransferase (SARS-CoV-2)
UPPRO	PRO_0000449633	2'-O-methyltransferase	NCBIPROTEIN	YP_009725311	2'-O-ribose methyltransferase
UPPRO	PRO_0000449635	Host translation inhibitor nsp1	NCBIPROTEIN	YP_009742608	leader protein
UPPRO	PRO_0000449636	Non-structural protein 2	NCBIPROTEIN	YP_009742609	nsp2
UPPRO	PRO_0000449637	Non-structural protein 3	NCBIPROTEIN	YP_009742610	nsp3
UPPRO	PRO_0000449638	Non-structural protein 4	NCBIPROTEIN	YP_009742611	nsp4
UPPRO	PRO_0000449639	3C-like proteinase	NCBIPROTEIN	YP_009742612	3C-like proteinase
UPPRO	PRO_0000449640	Non-structural protein 6	NCBIPROTEIN	YP_009742613	nsp6
UPPRO	PRO_0000449641	Non-structural protein 7	NCBIPROTEIN	YP_009742614	nsp7
UPPRO	PRO_0000449642	Non-structural protein 8	NCBIPROTEIN	YP_009742615	nsp8
UPPRO	PRO_0000449643	Non-structural protein 9	NCBIPROTEIN	YP_009742616	nsp9
UPPRO	PRO_0000449644	Non-structural protein 10	NCBIPROTEIN	YP_009742617	nsp10
UPPRO	PRO_0000449645	Non-structural protein 11	PR	PR:000050280	non-structural protein 11 (SARS-CoV-2)
UPPRO	PRO_0000449645	Non-structural protein 11	NCBIPROTEIN	YP_009725312	nsp11
UPPRO	PRO_0000449646	Spike glycoprotein	PR	PR:000050266	spike glycoprotein, signal peptide removed form (SARS-CoV-2)
UPPRO	PRO_0000449647	Spike protein S1	PR	PR:000050267	spike protein S1 (SARS-CoV-2)
UPPRO	PRO_0000449648	Spike protein S2	PR	PR:000050268	spike protein S2 (SARS-CoV-2)
UPPRO	PRO_0000449649	Spike protein S2'	PR	PR:000050269	spike protein S2' (SARS-CoV-2)
UPPRO	PRO_0000449654	ORF7a protein	PR	PR:000050265	ORF7a protein, signal peptide removed form (SARS-CoV-2)
NCBIPROTEIN	YP_009725297	leader protein	UPPRO	PRO_0000449619	Host translation inhibitor nsp1
NCBIPROTEIN	YP_009725298	nsp2	UPPRO	PRO_0000449620	Non-structural protein 2
NCBIPROTEIN	YP_009725299	nsp3	UPPRO	PRO_0000449621	Non-structural protein 3
NCBIPROTEIN	YP_009725300	nsp4	UPPRO	PRO_0000449622	Non-structural protein 4
NCBIPROTEIN	YP_009725301	3C-like proteinase	UPPRO	PRO_0000449623	3C-like proteinase
NCBIPROTEIN	YP_009725302	nsp6	UPPRO	PRO_0000449624	Non-structural protein 6
NCBIPROTEIN	YP_009725303	nsp7	UPPRO	PRO_0000449625	Non-structural protein 7
NCBIPROTEIN	YP_009725304	nsp8	UPPRO	PRO_0000449626	Non-structural protein 8
NCBIPROTEIN	YP_009725305	nsp9	UPPRO	PRO_0000449627	Non-structural protein 9
NCBIPROTEIN	YP_009725306	nsp10	UPPRO	PRO_0000449628	Non-structural protein 10
NCBIPROTEIN	YP_009725307	RNA-dependent RNA polymerase	UPPRO	PRO_0000449629	RNA-directed RNA polymerase
NCBIPROTEIN	YP_009725308	helicase	UPPRO	PRO_0000449630	Helicase
NCBIPROTEIN	YP_009725309	3'-to-5' exonuclease	UPPRO	PRO_0000449631	Proofreading exoribonuclease
NCBIPROTEIN	YP_009725310	endoRNAse	UPPRO	PRO_0000449632	Uridylate-specific endoribonuclease
NCBIPROTEIN	YP_009725311	2'-O-ribose methyltransferase	UPPRO	PRO_0000449633	2'-O-methyltransferase
NCBIPROTEIN	YP_009725312	nsp11	UPPRO	PRO_0000449645	Non-structural protein 11
NCBIPROTEIN	YP_009742608	leader protein	UPPRO	PRO_0000449635	Host translation inhibitor nsp1
NCBIPROTEIN	YP_009742609	nsp2	UPPRO	PRO_0000449636	Non-structural protein 2
NCBIPROTEIN	YP_009742610	nsp3	UPPRO	PRO_0000449637	Non-structural protein 3
NCBIPROTEIN	YP_009742611	nsp4	UPPRO	PRO_0000449638	Non-structural protein 4
NCBIPROTEIN	YP_009742612	3C-like proteinase	UPPRO	PRO_0000449639	3C-like proteinase
NCBIPROTEIN	YP_009742613	nsp6	UPPRO	PRO_0000449640	Non-structural protein 6
NCBIPROTEIN	YP_009742614	nsp7	UPPRO	PRO_0000449641	Non-structural protein 7
NCBIPROTEIN	YP_009742615	nsp8	UPPRO	PRO_0000449642	Non-structural protein 8
NCBIPROTEIN	YP_009742616	nsp9	UPPRO	PRO_0000449643	Non-structural protein 9
NCBIPROTEIN	YP_009742617	nsp10	UPPRO	PRO_0000449644	Non-structural protein 10
