efo_id	name
0007563	RNAi library
0007564	siRNA library
0007565	tag protein fusion library
0007566	GFP protein fusion library
0007567	YFP protein fusion library
0007568	HA-Flag protein fusion library
0007569	compound library
0007570	HCS protocol
0007571	HCS library protocol
0007572	HCS image acquistion and feature extraction protocol
0007573	HCS data analysis protocol
0007574	blood toxic metal measurement
0007575	blood aluminium measurement
0007576	blood cadmium measurement
0007577	blood cobalt measurement
0007578	blood copper measurement
0007579	blood chromium measurement
0007580	blood mercury measurement
0007581	blood manganese measurement
0007582	blood molybdenum measurement
0007583	blood nickel measurement
0007584	blood zinc measurement
0007585	Cannabis use
0007586	Cannabis use initiation
0007587	Oryza sativa cv. Nipponbare
0007588	Triticum aestivum cv. Chinese Spring
0007589	etiolation
0007590	Zea mays Mo17 inbred line
0007591	bone mineral accretion measurement
0007592	response to bleomycin
0007593	chromatid break measurement
0007598	HAP-1
0007599	L1-S8
0007600	L1-S8R
0007601	MN1
0007602	total ventricular volume measurement
0007605	Blackmount ecotype
0007606	Ba-1
0007607	Lipowiec ecotype
0007608	T1080
0007609	Pedriza ecotype
0007610	RWPE2
0007611	SU-DHL-2
0007612	response to montelukast
0007613	response to endocrine therapy
0007614	asthma exacerbation measurement
0007615	thrombus formation measurement
0007616	hearing measurement
0007617	pure tone hearing measurement
0007618	hearing threshold measurement
0007619	suicide ideation measurement
0007620	volumetric bone mineral density
0007621	bone mineral content measurement
0007622	sRAGE measurement
0007623	suicide behaviour
0007624	suicide
0007625	asthenia
0007626	emphysema imaging measurement
0007627	airway imaging measurement
0007628	gas trapping measurement
0007629	hemoglobin A1 measurement
0007630	glycerophospholipid measurement
0007631	hexose measurement
0007632	postprandial hyperlipidemia
0007633	response to thioamide
0007634	major depressive episode
0007635	concentration dose ratio
0007636	attention function measurement
0007637	traditional Chinese medicine type
0007638	Yu-Zhi constitution type
0007639	minimal erythema dose
0007640	embryonic day 12
0007641	embryonic day 9.5
0007642	embryonic day 13
0007643	embryonic day 10.5
0007644	embryonic day 9
0007645	longitudinal alcohol consumption measurement
0007646	amyloid plaque accumulation rate
0007647	response to vancomycin
0007648	vancomycin trough measurement
0007649	renal elimination rate measurement
0007650	soluble interleukin-2 receptor subunit alpha measurement
0007651	urinary S-phenylmercapturic acid measurement
0007652	health trait
0007653	clinical ideal cardiovascular health
0007654	clinical and behavioural ideal cardiovascular health
0007655	clusterin measurement
0007656	plasma clusterin measurement
0007657	cerebrospinal fluid clusterin measurement
0007658	carrier status
0007659	APOE carrier status
0007660	neuroticism measurement
0007661	response to lamotrigine
0007662	response to triptolide
0007663	childhood aggressive behaviour measurement
0007664	outer ear morphology trait
0007665	ear protrusion
0007666	lobe size
0007667	lobe attachment
0007668	tragus size
0007669	antitragus size
0007670	helix rolling
0007671	folding of antihelix
0007672	crus helix expression
0007673	superior crus of antihelix expression
0007674	Darwin's tubercule
0007675	metastasis measurement
0007676	response to zileuton
0007677	LDL peak particle diameter measurement
0007678	total fat intake measurement
0007679	oppositional defiant disorder measurement
0007680	gait measurement
0007681	triglyceride change measurement
0007682	response to cetuximab
0007683	response to CAPOX-B
0007684	response to high fat food intake
0007685	trichloroethylene-induced hypersensitivity
0007686	surgical shock
0007687	microRNA profiling by RT-PCR
0007688	chromosome conformation capture assay
0007689	3C
0007690	4C
0007691	Capture-C
0007692	5C
0007693	Hi-C
0007694	Caenorhabditis elegans larval stage
0007695	Danio rerio larval stage
0007696	larval protruding mouth
0007697	left superior temporal gyrus grey matter volume measurement
0007698	GBA carrier status
0007699	eye movement measurement
0007700	exploratory eye movement measurement
0007701	spine bone mineral density
0007702	hip bone mineral density
0007703	hystidil-tRNA synthetase autoantibody measurement
0007704	depressive episode measurement
0007705	manic episode measurement
0007706	manic or hypomanic episode
0007707	cerebral amyloid deposition measurement
0007708	t-tau:beta-amyloid 1-42 ratio measurement
0007709	p-tau:beta-amyloid 1-42 ratio measurement
0007710	cognitive decline measurement
0007711	Platyhelminthes life stage
0007712	cercarium
0007713	3 hr schistosomulum
0007714	24 hr schistosomulum
0007715	Platyhelminthes adult
0007716	carotid artery measurement
0007717	carotid artery geometry measurement
0007718	carotid artery stiffness measurement
0007719	carotid artery external diameter measurement
0007720	carotid artery internal diameter measurement
0007721	carotid artery central pulse pressure measurement
0007722	carotid artery wall cross sectional area measurement
0007723	carotid artery mean blood pressure measurement
0007724	carotid artery circumferential wall stress measurement
0007725	embryo stage
0007726	AKR/J
0007727	CAST/EiJ
0007728	FVB/NJ
0007729	NZO/HlLtJ
0007730	PWK/PhJ
0007731	WSB/EiJ
0007732	C57BL/6NJ
0007733	LP/J
0007734	SPRET/EiJ
0007735	CBA/J
0007736	NOD/ShiLtJ
0007737	BMI-adjusted adiponectin measurement
0007738	cingulate cortex measurement
0007739	left superior temporal gyrus thickness measurement
0007740	S wave amplitude
0007741	R wave amplitude
0007742	QRS amplitude
0007743	influenza A severity measurement
0007744	lung disease severity measurement
0007745	lactate measurement
0007746	white matter lesion progression measurement
0007747	postburn hypertrophic scarring severity measurement
0007748	EH
0007749	EL
0007750	ELR
0007751	ES-E14TG2a.4
0007752	VCaP
0007753	seasonal gut microbiome measurement
0007754	response to immunochemotherapy
0007755	atopic march
0007756	Staphylococcus aureus carrier status
0007757	persistent Staphylococcus aureus carrier status
0007758	intermittent Staphylococcus aureus carrier status
0007759	alpha-linolenic acid measurement
0007760	eicosapentaenoic acid measurement
0007761	docosahexaenoic acid measurement
0007762	gamma-linolenic acid measurement
0007763	dihomo-gamma-linolenic acid measurement
0007764	delta-5 desaturase measurement
0007765	delta-6 desaturase measurement
0007766	response to beta blocker
0007767	response to calcium channel blocker
0007768	response to exercise
0007769	thoracic-to-hip circumference ratio measurement
0007770	post-operative fentanyl consumption measurement
0007771	pathologic complete response measurement
0007772	calcaneal bone quantitative ultrasound measurement
0007773	cutaneous psoriasis measurement
0007774	thrombomodulin measurement
0007775	thrombin-antithrombin complex measurement
0007776	prothrombin fragments F1+2 measurement
0007777	base metabolic rate measurement
0007778	urinary albumin to creatinine ratio
0007779	response to pazopanib
0007780	periodontal measurement
0007781	stressful life event measurement
0007783	mosaic loss of chromosome Y measurement
0007784	functional decline measurement
0007785	femoral neck bone mineral density
0007786	menstrual cycle measurement
0007787	plasma betaine measurement
0007788	BMI-adjusted waist-hip ratio
0007789	BMI-adjusted waist circumference
0007790	Epstein Barr virus nuclear antigen 1 IgG measurement
0007791	rheumatoid factor seropositivity measurement
0007792	antipsychotic drug use measurement
0007793	BMI-adjusted leptin measurement
0007794	nicotine metabolite ratio
0007795	anxiety disorder measurement
0007796	parental longevity
0007797	language measurement
0007798	linguistic error measurement
0007799	syntactic complexity measurement
0007800	body fat percentage
0007801	lycopene measurement
0007802	obsessive-compulsive symptom measurement
0007803	emotional symptom measurement
0007804	LDL cholesterol change measurement
0007805	HDL cholesterol change measurement
0007806	total cholesterol change measurement
0007807	erythrocyte cadmium measurement
0007808	response to bortezomib
0007809	response to flupirtine
0007810	Plasmodium falciparum antigen IgG1 measurement
0007811	Plasmodium falciparum antigen IgG3 measurement
0007812	Plasmodium falciparum antigen IgG measurement
0007813	cotinine measurement
0007814	refractive error measurement
0007815	response to dabrafenib
0007816	response to trametinib
0007817	sleep apnea measurement
0007818	athletic endurance measurement
0007819	advanced glycation end-product measurement
0007820	cognitive behavioural therapy
0007821	hair morphology measurement
0007822	hair colour measurement
0007823	facial hair thickness measurement
0007824	hair shape measurement
0007825	balding measurement
0007826	aggressive behaviour measurement
0007827	nighttime rest measurement
0007828	daytime rest measurement
0007829	eating behaviour
0007830	food addiction measurement
0007831	single cell specimen
0007832	single cell sequencing
0007833	C3H/HeOuJ
0007834	liver dysplastic nodule
0007835	alcohol dependence measurement
0007836	coenzyme Q10 measurement
0007837	anti-citrullinated protein antibody seropositivity
0007838	response to anti-thyroid drug
0007839	CAROLI/EiJ
0007840	pesticide exposure measurement
0007841	facial morphology measurement
0007842	chin morphology measurement
0007843	nose morphology measurement
0007844	forehead morphology measurement
0007845	lip morphology measurement
0007847	cheekbone morphology measurement
0007848	apolipoprotein A-IV measurement
0007849	functional brain measurement
0007850	solar lentigines measurement
0007851	seroconversion
0007852	thiopurine methyltransferase activity measurement
0007853	response to mercaptopurine
0007854	knee peak torque measurement
0007855	facial width measurement
0007856	facial height measurement
0007857	facial depth measurement
0007858	eye morphology measurement
0007859	response to interferon
0007860	ADHD symptom measurement
0007861	body ratio measurement
0007862	reproductive behaviour measurement
0007863	illness severity status
0007864	sulfate measurement
0007865	loneliness measurement
0007866	response to rifampicin
0007867	response to gefitinib
0007868	response to erlotinib
0007869	wellbeing measurement
0007870	response to norepinephrine-dopamine reuptake inhibitor
0007871	response to escitalopram
0007872	caffeine metabolite measurement
0007873	cartilage thickness measurement
0007874	gut microbiome measurement
0007875	excessive daytime sleepiness measurement
0007876	insomnia measurement
0007877	risky sexual behaviour measurement
0007878	alcohol consumption measurement
0007879	petaloid toenail
0007880	response to dendritic cell-based immunotherapy
0007881	job-related exhaustion measurement
0007882	microbiome measurement
0007883	taxonomic microbiome measurement
0007884	functional microbiome measurement
0007885	JT interval
0007886	DDT metabolite measurement
0007887	autosomal dominant compelling helio-ophthalmic outburst syndrome
0007888	age at voice drop
0007889	dysmenorrheic pain measurement
0007890	pericardial adipose tissue measurement
0007891	skin barrier function measurement
0007892	donor genotype effect measurement
0007893	alpha-carotene measurement
0007894	beta-carotene measurement
0007895	lutein measurement
0007896	zeaxanthin measurement
0007897	cryptoxanthin measurement
0007898	alpha-tocopherol measurement
0007899	gamma-tocopherol measurement
0007900	retinol measurement
0007901	hepcidin:ferritin ratio
0007902	hepcidin:transferrin saturation ratio
0007903	magnesium:calcium ratio
0007904	susceptibility to childhood ear infection measurement
0007905	joint hypermobility measurement
0007906	synophrys measurement
0007907	methadone dose measurement
0007908	traffic air pollution measurement
0007909	CHGA cleavage product measurement
0007910	CHGB cleavage product measurement
0007911	personality trait measurement
0007912	conscientiousness measurement
0007913	extraversion measurement
0007914	openness measurement
0007915	agreeableness measurement
0007916	response to tricyclic antidepressant
0007917	response to tetracyclic antidepressant
0007918	response to anti-tuberculosis drug
0007919	response to diclofenac
0007920	response to fluoroquinolones
0007921	response to nitrofurantoin
0007922	response to sulfonylurea
0007923	response to terbinafine
0007924	tonsillectomy risk measurement
0007925	response to paliperidone
0007926	hyper-inflammatory immune response
0007927	schizophrenia symptom severity measurement
0007928	ventricular rate measurement
0007929	triglyceride:HDL cholesterol ratio
0007930	LDL cholesterol:HDL cholesterol ratio
0007931	non-HDL cholesterol:HDL cholesterol ratio
0007932	multiple keratinocyte carcinoma susceptibility measurement
0007933	radius bone mineral density
0007934	creatinine clearance measurement
0007935	urinary uric acid to creatinine ratio
0007936	disease prognosis measurement
0007937	blood protein measurement
0007938	coronary atheroscleroris measurement
0007939	respiratory symptom measurement
0007940	chronic venous insufficiency
0007941	LDH-related sciatica symptom severity measurement
0007942	hip osteoarthritis symptom severity measurement
0007943	response to platinum-based neoadjuvant chemotherapy
0007944	allergen exposure measurement
0007945	agoraphobia symptom measurement
0007946	tiredness measurement
0007947	serum galactose-deficient IgA1 measurement
0007948	HIV-associated neurocognitive disorder
0007949	acute-on-chronic liver failure
0007950	GM23338
0007951	hFib2-iPS4
0007952	iPS-NIHi11
0007953	iPS-NIHi7
0007955	mouth morphology measurement
0007956	monocyte:lymphocyte ratio
0007957	urinary 1,3-butadiene measurement
0007958	genotype effect measurement
0007959	fetal genotype effect measurement
0007960	organochlorine pesticide measurement
0007961	polybrominated biphenyl measurement
0007962	polybrominated diphenyl ether measurement
0007963	abnormal paneth cell measurement
0007964	gestational serum measurement
0007965	response to combination chemotherapy
0007966	clopidogrel metabolite measurement
0007967	blood osmolality measurement
0007968	tissue factor pathway inhibitor measurement
0007969	cognitive inhibition measurement
0007970	estrone measurement
0007971	estrone conjugate measurement
0007972	androstenedione measurement
0007973	palmitoleic acid measurement
0007974	vaccenic acid measurement
0007975	gondoic acid measurement
0007976	erucic acid measurement
0007977	nervonic acid measurement
0007978	red blood cell density measurement
0007979	childhood trauma measurement
0007980	cerebral blood flow measurement
0007981	response to thiazide
0007982	mild neurocognitive disorder
0007983	asymptomatic neurocognitive impairment
0007984	platelet component distribution width
0007985	platelet crit
0007986	reticulocyte count
0007987	granulocyte count
0007988	myeloid white cell count
0007989	monocyte percentage of leukocytes
0007990	neutrophil percentage of leukocytes
0007991	eosinophil percentage of leukocytes
0007992	basophil percentage of leukocytes
0007993	lymphocyte percentage of leukocytes
0007994	neutrophil percentage of granulocytes
0007995	basophil percentage of granulocytes
0007996	eosinophil percentage of granulocytes
0007997	granulocyte percentage of myeloid white cells
0007998	cognitive impairment measurement
0007999	lower body strength measurement
0008000	peak insulin response measurement
0008001	insulin secretion rate measurement
0008002	physical activity measurement
0008003	heart rate variability measurement
0008004	resting metabolic rate measurement
0008005	energy expenditure measurement
0008006	skin aging measurement
0008007	age at assessment
0008008	lower urinary tract symptom
0008009	1,5 anhydroglucitol measurement
0008010	[Pyruvate dehydrogenase acetyl-transferring] kinase isozyme 1, mitochondrial measurement
0008011	a disintegrin and metalloproteinase with thrombospondin motifs 13
0008012	Abelson tyrosine-protein kinase 2 measurement
0008013	acid sphingomyelinase-like phosphodiesterase 3a measurement
0008014	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 measurement
0008015	afamin measurement
0008016	Agouti-related protein measurement
0008017	alcohol dehydrogenase [NADP+] measurement
0008018	alpha-1-antichymotrypsin complex measurement
0008019	alpha-1-antichymotrypsin measurement
0008020	alpha-2-HS-glycoprotein measurement
0008021	alpha-2-macroglobulin receptor-associated protein measurement
0008022	angiogenin measurement
0008023	angiopoietin-1 receptor, soluble measurement
0008024	angiostatin measurement
0008025	angiotensinogen measurement
0008026	annexin A1 measurement
0008027	annexin A2 measurement
0008028	apolipoprotein E isoform E2 measurement
0008029	apolipoprotein E measurement
0008030	arylsulfatase B measurement
0008031	aspartate aminotransferase, cytoplasmic measurement
0008032	basal cell adhesion molecule measurement
0008033	beta-Ala-His dipeptidase measurement
0008034	beta-endorphin measurement
0008035	beta-nerve growth factor measurement
0008036	BMI-adjusted fasting blood glucose measurement
0008037	BMI-adjusted fasting blood insulin measurement
0008038	BMI-adjusted hip bone size
0008039	BMI-adjusted hip circumference
0008040	breast cancer anti-estrogen resistance protein 3 measurement
0008041	C-C motif chemokine 1 measurement
0008042	C-C motif chemokine 14 measurement
0008043	C-C motif chemokine 15 measurement
0008044	C-C motif chemokine 16 measurement
0008045	C-C motif chemokine 17 measurement
0008046	C-C motif chemokine 18 measurement
0008047	C-C motif chemokine 19 measurement
0008048	C-C motif chemokine 21 measurement
0008049	C-C motif chemokine 23 measurement
0008050	C-C motif chemokine 25 measurement
0008051	C-C motif chemokine 3 measurement
0008052	C-C motif chemokine 3-like 1 measurement
0008053	C-C motif chemokine 5 measurement
0008054	C-C motif chemokine 7 measurement
0008055	C-C motif chemokine 8 measurement
0008056	C-X-C motif chemokine 10 measurement
0008057	C-X-C motif chemokine 11 measurement
0008058	C-X-C motif chemokine 5 measurement
0008059	C-X-C motif chemokine 6 measurement
0008060	cadherin-5 measurement
0008061	calcineurin measurement
0008062	calcium/calmodulin-dependent protein kinase type 1 measurement
0008063	calcium/calmodulin-dependent protein kinase type 1D measurement
0008064	calpain I measurement
0008065	calpastatin measurement
0008066	carbohydrate sulfotransferase 15 measurement
0008067	carbonic anhydrase 13 measurement
0008068	carbonic anhydrase 6 measurement
0008069	carboxypeptidase B2 measurement
0008070	caspase-3 measurement
0008071	catalase measurement
0008072	cathepsin B measurement
0008073	cathepsin S measurement
0008074	cathepsin Z measurement
0008075	cation-independent mannose-6-phosphate receptor measurement
0008076	CD109 antigen measurement
0008077	CD209 antigen measurement
0008078	CD27 antigen measurement
0008079	cell adhesion molecule-related/down-regulated by oncogenes measurement
0008080	cerebrospinal fluid volume measurement
0008081	cGMP-specific 3',5'-cyclic phosphodiesterase measurement
0008082	chemokine (C-C motif) ligand 27 measurement
0008083	chemokine (C-X-C motif) ligand 1 measurement
0008084	chitotriosidase-1 measurement
0008085	Ck-beta-8-1 measurement
0008086	CMRF35-like molecule 6 measurement
0008087	coagulation factor V measurement
0008088	collectin-11 measurement
0008089	complement C1q subcomponent measurement
0008090	complement C1r subcomponent measurement
0008091	complement C1s subcomponent measurement
0008092	complement C4b measurement
0008093	complement component C7 measurement
0008094	complement component C8 measurement
0008095	complement decay-accelerating factor measurement
0008096	complement factor B measurement
0008097	complement factor H measurement
0008098	complement factor H-related protein 5 measurement
0008099	complement factor I measurement
0008100	contactin-2 measurement
0008101	contactin-5 measurement
0008102	copine-1 measurement
0008103	cystatin-D measurement
0008104	cystatin-F measurement
0008105	cystatin-SA measurement
0008106	cystatin-SN measurement
0008107	death-associated protein kinase 2 measurement
0008108	dermatopontin measurement
0008109	Dickkopf-related protein 3 measurement
0008110	Dickkopf-related protein 4 measurement
0008111	diet measurement
0008112	dual specificity mitogen-activated protein kinase kinase 2 measurement
0008113	dual specificity mitogen-activated protein kinase kinase 4 measurement
0008114	dynein light chain roadblock-type 1 measurement
0008115	ectonucleoside triphosphate diphosphohydrolase 5 measurement
0008116	EGF-like module-containing mucin-like hormone receptor-like 2 measurement
0008117	elafin measurement
0008118	endoglin measurement
0008119	endoplasmic reticulum aminopeptidase 1 measurement
0008120	endothelial cell-selective adhesion molecule measurement
0008121	endothelin-converting enzyme 1 measurement
0008122	eotaxin measurement
0008123	ephrin type-A receptor 1 measurement
0008124	ephrin type-B receptor 2 measurement
0008125	estrogen receptor measurement
0008126	extracellular matrix protein 1 measurement
0008127	Fc receptor-like protein 3 measurement
0008128	fetuin-B measurement
0008129	fibroblast growth factor 2 measurement
0008130	fibroblast growth factor basic measurement
0008131	fibronectin fragment 3 measurement
0008132	fibronectin fragment 4 measurement
0008133	fibronectin measurement
0008134	ficolin-1 measurement
0008135	ficolin-2 measurement
0008136	galactoside 34-L-fucosyltransferase measurement
0008137	galectin-3 measurement
0008138	GDNF family receptor alpha-2 measurement
0008139	glypican-5 measurement
0008140	gp41 C34 peptide, HIV measurement
0008141	granulins measurement
0008142	granulocyte colony-stimulating factor measurement
0008144	granulysin measurement
0008145	granzyme A measurement
0008146	growth-regulated alpha protein measurement
0008148	hemojuvelin measurement
0008149	hemopexin measurement
0008150	heparin cofactor 2 measurement
0008151	hepatitis A virus cellular receptor 2 measurement
0008152	hepatocyte growth factor activator measurement
0008153	hepatocyte growth factor receptor measurement
0008154	hepatocyte growth factor-like protein measurement
0008155	histidine-rich glycoprotein measurement
0008156	human Chorionic Gonadotropin measurement
0008157	inorganic pyrophosphatase measurement
0008158	inosine-5'-monophosphate dehydrogenase 1 measurement
0008159	inosine-5'-monophosphate dehydrogenase 2 measurement
0008160	insulin receptor measurement
0008161	insulin-like growth factor-binding protein 7 measurement
0008162	integrin alpha-I: beta-1 complex measurement
0008163	intercellular adhesion molecule 2 measurement
0008164	intercellular adhesion molecule 5 measurement
0008165	interferon gamma measurement
0008167	interleukin 1 Receptor accessory protein measurement
0008168	interleukin 1 receptor-like 1 measurement
0008169	interleukin 1 receptor-like 2 measurement
0008170	interleukin 12 receptor subunit beta-1 measurement
0008171	interleukin 13 measurement
0008172	interleukin 15 receptor subunit alpha measurement
0008173	interleukin 16 measurement
0008174	interleukin 17 measurement
0008175	interleukin 17 receptor A measurement
0008176	interleukin 17 receptor B measurement
0008177	interleukin 17 receptor D measurement
0008178	interleukin 18 receptor 1 measurement
0008179	interleukin 18 receptor accessory protein measurement
0008180	interleukin 19 measurement
0008181	interleukin 23 receptor measurement
0008182	interleukin 25 measurement
0008183	interleukin 27 receptor subunit alpha measurement
0008184	interleukin 4 measurement
0008185	interleukin 5 measurement
0008186	interleukin 5 receptor subunit alpha measurement
0008187	interleukin 6 receptor subunit alpha measurement
0008188	interleukin 6 receptor subunit beta measurement
0008189	interleukin 7 measurement
0008190	interleukin 7 receptor subunit alpha measurement
0008191	interleukin 8 measurement
0008192	interleukin 9 measurement
0008193	interstitial collagenase measurement
0008194	kallikrein-12 measurement
0008195	kallikrein-7 measurement
0008196	kallistatin measurement
0008197	killer cell immunoglobulin-like receptor 2DL4 measurement
0008198	kininogen-1 measurement
0008199	Kunitz-type protease inhibitor 1 measurement
0008200	Kunitz-type protease inhibitor 2 measurement
0008201	kynureninase measurement
0008202	L-Selectin measurement
0008203	lactadherin measurement
0008204	left ventricular diastolic function measurement
0008205	left ventricular structural measurement
0008206	left ventricular systolic function measurement
0008207	leucine carboxyl methyltransferase 1 measurement
0008208	leukocyte immunoglobulin-like receptor subfamily B member 1 measurement
0008209	leukocyte immunoglobulin-like receptor subfamily B member 2 measurement
0008210	low affinity immunoglobulin epsilon Fc receptor measurement
0008211	low affinity immunoglobulin gamma Fc region receptor II-a/b measurement
0008212	low affinity immunoglobulin gamma Fc region receptor III-B measurement
0008213	low molecular weight phosphotyrosine protein phosphatase measurement
0008214	lymphotactin measurement
0008215	lysosomal protective protein measurement
0008216	lysozyme C measurement
0008217	macrophage colony stimulating factor measurement
0008218	macrophage inflammatory protein 1a measurement
0008219	macrophage inflammatory protein 1b measurement
0008220	macrophage metalloelastase measurement
0008221	macrophage migration inhibitory factor measurement
0008222	macrophage scavenger receptor types I and II measurement
0008223	mannan-binding lectin serine protease 1 measurement
0008224	mannose-binding protein C measurement
0008225	MAP kinase-activated protein kinase 2 measurement
0008226	MAP kinase-activated protein kinase 3 measurement
0008227	matrilysin measurement
0008228	mediator of RNA polymerase II transcription subunit 1 measurement
0008229	melanoma-derived growth regulatory protein measurement
0008230	mental development measurement
0008231	metalloproteinase inhibitor 3 measurement
0008232	methionine aminopeptidase 2 measurement
0008233	MHC class I polypeptide-related sequence A measurement
0008234	MHC class I polypeptide-related sequence B measurement
0008235	monocyte chemotactic protein 3 measurement
0008236	monokine induced by gamma interferon measurement
0008237	motor development measurement
0008238	myeloid cell surface antigen CD33 measurement
0008239	N-acetyl-D-glucosamine kinase measurement
0008240	N-acylethanolamine-hydrolyzing acid amidase measurement
0008241	NAD-dependent protein deacetylase sirtuin-2 measurement
0008242	NADPH--cytochrome P450 reductase measurement
0008243	natural cytotoxicity triggering receptor 3 measurement
0008244	neurexophilin-1 measurement
0008245	neurodevelopmental measurement
0008246	neurogenic locus notch homolog protein 1 measurement
0008247	neutral ceramidase measurement
0008248	neutrophil collagenase measurement
0008249	nidogen-1 measurement
0008250	NKG2-D type II integral membrane protein measurement
0008251	non-receptor tyrosine-protein kinase TYK2 measurement
0008252	OCIA domain-containing protein 1 measurement
0008253	OX-2 membrane glycoprotein measurement
0008254	P-Selectin measurement
0008255	particulate matter air pollution measurement
0008256	peptidyl-prolyl cis-trans isomerase D measurement
0008257	peptidyl-prolyl cis-trans isomerase E measurement
0008258	persulfide dioxygenase ETHE1, mitochondrial measurement
0008259	phospholipase A2, membrane associated measurement
0008260	plasma kallikrein measurement
0008261	plasma protease C1 inhibitor measurement
0008262	platelet glycoprotein 4 measurement
0008263	platelet glycoprotein VI measurement
0008264	platelet-derived growth factor BB measurement
0008265	platelet-derived growth factor receptor beta measurement
0008266	plexin-C1 measurement
0008267	polymeric immunoglobulin receptor measurement
0008268	programmed cell death 1 ligand 2 measurement
0008269	properdin measurement
0008270	proprotein convertase subtilisin/kexin type 7 measurement
0008271	protein jagged-1 measurement
0008272	proto-oncogene tyrosine-protein kinase receptor Ret measurement
0008273	repulsive guidance molecule A measurement
0008274	retinoic acid receptor responder protein 2 measurement
0008275	S-formylglutathione hydrolase measurement
0008276	scavenger receptor class F member 1 measurement
0008277	Secreted frizzled-related protein 3 measurement
0008278	semaphorin-3A measurement
0008279	semaphorin-3E measurement
0008280	serine protease 27 measurement
0008281	serine/threonine-protein kinase 17B measurement
0008282	serum amyloid A-1 protein measurement
0008283	serum amyloid P-component measurement
0008284	sialic acid-binding Ig-like lectin 14 measurement
0008285	sialic acid-binding Ig-like lectin 6 measurement
0008286	sialic acid-binding Ig-like lectin 9 measurement
0008287	SLAM family member 7 measurement
0008288	small nuclear ribonucleoprotein F measurement
0008289	SPARC-like protein 1 measurement
0008290	spondin-1 measurement
0008291	stem Cell Factor measurement
0008292	stem Cell Growth Factor beta measurement
0008293	stromal cell-derived factor 1 alpha measurement
0008294	superoxide dismutase [Mn], mitochondrial measurement
0008295	T-lymphocyte surface antigen Ly-9 measurement
0008296	tenascin measurement
0008297	teratocarcinoma-derived growth factor 1 measurement
0008298	thioredoxin domain-containing protein 12 measurement
0008299	thrombospondin-2 measurement
0008300	TNF-related apoptosis-inducing ligand measurement
0008301	toll-like receptor 4:Lymphocyte antigen 96 complex measurement
0008302	transforming growth factor-beta-induced protein ig-h3 measurement
0008303	transmembrane glycoprotein NMB measurement
0008304	trefoil factor 3 measurement
0008305	trypsin-2 measurement
0008306	tryptase beta-2 measurement
0008307	tuberculin skin test reactivity measurement
0008308	tumor necrosis factor beta measurement
0008309	tumor necrosis factor receptor superfamily member 19L measurement
0008310	tumor necrosis factor receptor superfamily member EDAR measurement
0008311	tumor necrosis factor-inducible gene 6 protein measurement
0008312	tyrosine-protein kinase receptor Tie-1, soluble measurement
0008313	UMP-CMP kinase measurement
0008314	vascular endothelial growth factor receptor 2 measurement
0008315	vascular endothelial growth factor receptor 3 measurement
0008316	vaso-occlusive pain measurement
0008317	very low density lipoprotein cholesterol measurement
0008318	vitamin K-dependent protein C measurement
0008319	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 measurement
0008320	white matter volume measurement
0008321	WNT1-inducible-signaling pathway protein 1 measurement
0008322	decreased susceptibility to bacterial infection
0008323	hypocretin deficiency
0008324	response to sulfasalazine
0008325	response to sotalol
0008326	a disintegrin and metalloproteinase with thrombospondin motifs 5 measurement
0008327	alpha-1-antitrypsin measurement
0008328	chronotype measurement
0008329	facial emotion recognition measurement
0008330	fear of pain measurement
0008331	interleukin 2 measurement
0008332	interleukin 2 receptor antagonist measurement
0008333	T wave amplitude
0008334	TpTe measurement
0008335	ventricular repolarisation duration measurement
0008336	disease progression measurement
0008337	psychosis predisposition measurement
0008338	fear of severe pain measurement
0008339	fear of medical pain measurement
0008340	fear of minor pain measurement
0008341	snoring measurement
0008342	parental emotion expression measurmement
0008343	sex interaction measurement
0008344	response to placebo
0008345	response to duloxetine
0008346	family history of upper gastrointestinal cancer
0008347	response to trastuzumab
0008348	response to ranibizumab
0008349	thiazide-induced hyponatremia
0008350	alpha-linoleic acid measurement
0008351	amyloid deposition measurement
0008352	C9orf72 mutation status
0008353	cellular adhesion molecule measurement
0008354	cognitive function measurement
0008355	dietary heme iron intake measurement
0008356	dihomo-gamma-linoleic acid measurement
0008357	docosatetranoic acid measurement
0008358	dorsolateral prefrontal cortex functional measurement
0008359	eicosadienoic acid measurement
0008360	environmental exposure measurement
0008361	environmental tobacco smoke exposure measurement
0008362	farm exposure measurement
0008363	gamma-linoleic acid measurement
0008364	generational effect measurement
0008365	heart amyloid deposition measurement
0008366	IgG isotype profile measurement
0008367	infant cerebrospinal fluid volume measurement
0008368	infant grey matter volume measurement
0008369	infant intracranial volume measurement
0008370	infant white matter volume measurement
0008371	kidney amyloid deposition measurement
0008372	laterality measurement
0008373	left ventricular ejection fraction measurement
0008374	liver amyloid deposition measurement
0008375	macula measurement
0008376	mosquito bite measurement
0008377	mosquito bite reaction itch intensity measurement
0008378	mosquito bite reaction size measurement
0008379	P wave terminal force measurement
0008380	perceived unattractiveness to mosquitos measurement
0008381	total cortical area measurement
0008382	TP53 mutation status
0008383	treatment outcome measurement
0008384	tumor necrosis factor receptor II measurement
0008385	visual acuity measurement
0008386	body odor measurement
0008387	caudate nucleus measurement
0008388	gamma wave measurement
0008389	putamen measurement
0008390	prothrombin time measurement
