doid_id	name
DOID:0111240	congenital muscular dystrophy-dystroglycanopathy type A2
DOID:0111241	congenital muscular dystrophy-dystroglycanopathy type A5
DOID:0111242	congenital muscular dystrophy-dystroglycanopathy type A6
DOID:0111243	acromicric dysplasia
DOID:0111244	palmoplantar keratoderma and congenital alopecia 1
DOID:0111245	palmoplantar keratoderma and congenital alopecia 2
DOID:0111246	amyotrophic lateral sclerosis-parkinsonism/dementia complex 1
DOID:0111247	hypertension and brachydactyly syndrome
DOID:0111248	cerebrocostomandibular syndrome
DOID:0111249	uveal coloboma-cleft lip and palate-intellectual disability
DOID:0111250	Parkinson's disease 3
DOID:0111251	Parkinson's disease 21
DOID:0111252	neurofibromatosis 2
DOID:0111253	neurofibromatosis 1
DOID:0111254	glutaric acidemia I
DOID:0111255	McKusick-Kaufman syndrome
DOID:0111256	hyperferritinemia-cataract syndrome
DOID:0111257	gamma-glutamyl transpeptidase deficiency
DOID:0111258	pentosuria
DOID:0111259	postaxial acrofacial dysostosis
DOID:0111260	phosphoribosylpyrophosphate synthetase superactivity
DOID:0111261	fumarase deficiency
DOID:0111262	infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly
DOID:0111263	combined malonic and methylmalonic acidemia
DOID:0111264	Ruijs-Aalfs syndrome
DOID:0111265	Boucher-Neuhauser syndrome
DOID:0111266	geroderma osteodysplasticum
DOID:0111267	hyaline body myopathy
DOID:0111268	autosomal recessive hyaline body myopathy
DOID:0111269	autosomal dominant hyaline body myopathy
DOID:0111270	isolated sulfite oxidase deficiency
DOID:0111271	Oliver-McFarlane syndrome
DOID:0111272	occipital horn syndrome
DOID:0111273	NARP syndrome
DOID:0111274	CODAS syndrome
DOID:0111275	speech-language disorder-1
DOID:0111276	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis
DOID:0111277	mitochondrial trifunctional protein deficiency
DOID:0111278	histiocytosis-lymphadenopathy plus syndrome
DOID:100	intestinal infectious disease
DOID:10003	sensorineural hearing loss
DOID:10011	thyroid lymphoma
DOID:10016	multiple endocrine neoplasia type 2B
DOID:10017	multiple endocrine neoplasia type 1
DOID:1002	endometritis
DOID:10020	ampulla of Vater cancer
DOID:10021	duodenum cancer
DOID:10022	ampulla of Vater neoplasm
DOID:10024	migraine with aura
DOID:10027	tabes dorsalis
DOID:1003	pelvic inflammatory disease
DOID:10030	interstitial emphysema
DOID:10031	compensatory emphysema
DOID:10032	hyperlucent lung
DOID:10033	cycloplegia
DOID:10034	eye accommodation disease
DOID:10035	asymptomatic neurosyphilis
DOID:10039	late congenital syphilis
DOID:10040	malignant eyelid melanoma
DOID:10041	dysplastic nevus syndrome
DOID:10044	balloon cell malignant melanoma
DOID:10047	nodular malignant melanoma
DOID:1005	endometrial disease
DOID:10054	skin amelanotic melanoma
DOID:10069	subglottis neoplasm
DOID:10070	larynx leiomyoma
DOID:10071	larynx squamous papilloma
DOID:10073	syphilitic meningitis
DOID:10074	hymenolepiasis
DOID:10075	diphyllobothriasis
DOID:10079	cysticercosis
DOID:10080	sparganosis
DOID:10081	syphilitic encephalitis
DOID:10087	gastric leiomyoma
DOID:10095	intracranial abscess
DOID:10112	sleeping sickness
DOID:10113	trypanosomiasis
DOID:10120	eyelid degenerative disease
DOID:10122	hyperpigmentation of eyelid
DOID:10123	pigmentation disease
DOID:10124	corneal disease
DOID:10125	acute hydrops keratoconus
DOID:10126	keratoconus
DOID:10127	cerebral artery occlusion
DOID:10128	venous insufficiency
DOID:10131	psychologic vaginismus
DOID:10132	psychosexual disorder
DOID:10138	xerophthalmia
DOID:10139	conjunctival degeneration
DOID:10140	dry eye syndrome
DOID:10141	asthenopia
DOID:10146	thymus lymphoma
DOID:10149	long bones of lower limb cancer
DOID:10151	malignant neoplasm of short bones of lower limb
DOID:10152	Meckel's diverticulum cancer
DOID:10153	ileum cancer
DOID:10154	small intestine cancer
DOID:10155	intestinal cancer
DOID:10156	ileal neoplasm
DOID:10159	osteonecrosis
DOID:10174	lacrimal passage granuloma
DOID:10175	optic papillitis
DOID:10176	neuroretinitis
DOID:10177	malignant hypertensive renal disease
DOID:10182	diabetic peripheral angiopathy
DOID:10183	endobronchial lipoma
DOID:10184	spindle cell lipoma
DOID:10187	esophageal lipoma
DOID:10188	skin lipoma
DOID:1019	osteomyelitis
DOID:10190	liver lipoma
DOID:10192	pleomorphic lipoma
DOID:10193	classic type lipoma
DOID:10194	kidney lipoma
DOID:10195	pleural lipoma
DOID:10199	breast lipoma
DOID:10200	chest wall lipoma
DOID:10201	gallbladder lipoma
DOID:10203	external auditory meatus lipoma
DOID:10205	axillary lipoma
DOID:10206	lipoma of spermatic cord
DOID:10207	paratesticular lipoma
DOID:10208	chondroid lipoma
DOID:10209	extrahepatic bile duct lipoma
DOID:10211	cholelithiasis
DOID:1022	pinta disease
DOID:10223	dermatomyositis
DOID:1023	borderline leprosy
DOID:10230	aortic atherosclerosis
DOID:10234	histoplasmosis pericarditis
DOID:10235	Brown's tendon sheath syndrome
DOID:10236	exhibitionism
DOID:1024	leprosy
DOID:10241	thalassemia
DOID:10242	ehrlichiosis
DOID:10247	pleurisy
DOID:1025	tuberculoid leprosy
DOID:10250	louping ill
DOID:10254	strawberry gallbladder
DOID:10261	discharging ear
DOID:10264	mumps
DOID:10266	subendocardial infarction acute myocardial infarction
DOID:10272	left bundle branch hemiblock
DOID:10273	heart conduction disease
DOID:10283	prostate cancer
DOID:10286	prostate carcinoma
DOID:10287	prostate squamous cell carcinoma
DOID:10289	prostate malignant phyllodes tumor
DOID:1029	familial periodic paralysis
DOID:10290	prostate lymphoma
DOID:10293	monocular esotropia
DOID:10300	Raynaud disease
DOID:10301	parotitis
DOID:10302	parotid disease
DOID:10303	sialadenitis
DOID:10310	viral meningitis
DOID:10314	endocarditis
DOID:10316	pneumoconiosis
DOID:10319	mixed mineral dust pneumoconiosis
DOID:10320	asbestosis
DOID:10321	baritosis
DOID:10322	berylliosis
DOID:10323	byssinosis
DOID:10324	anthracosilicosis
DOID:10325	silicosis
DOID:10326	Caplan's syndrome
DOID:10327	anthracosis
DOID:10328	siderosis
DOID:10329	pneumoconiosis due to talc
DOID:10330	slate pneumoconiosis
DOID:10331	kaolin pneumoconiosis
DOID:10337	glaucomatous atrophy of optic disc
DOID:10341	chronic meningitis
DOID:10348	blepharophimosis
DOID:10349	solitary cyst of breast
DOID:1035	natural killer cell leukemia
DOID:10350	breast cyst
DOID:10352	breast fibroadenosis
DOID:10353	fibrosclerosis of breast
DOID:10354	breast fibrocystic disease
DOID:1036	chronic leukemia
DOID:10361	eosinophilic meningitis
DOID:10366	epididymis cancer
DOID:10368	epididymis adenocarcinoma
DOID:1037	lymphocytic leukemia
DOID:10371	yaws
DOID:10375	suppression amblyopia
DOID:10376	amblyopia
DOID:10377	ametropic amblyopia
DOID:10378	disuse amblyopia
DOID:10383	amyotrophic neuralgia
DOID:1039	prolymphocytic leukemia
DOID:10393	secondary hypertrophic osteoarthropathy
DOID:10398	pneumonic plague
DOID:10399	seminal vesicle chronic gonorrhea
DOID:104	bacterial infectious disease
DOID:1040	chronic lymphocytic leukemia
DOID:10400	gonococcal seminal vesiculitis
DOID:10423	acute pericementitis
DOID:10426	Klippel-Feil syndrome
DOID:10428	stable condition keratoconus
DOID:10435	purulent acute otitis media
DOID:10439	Mooren's ulcer
DOID:10440	mycotic corneal ulcer
DOID:10441	marginal corneal ulcer
DOID:10442	hypopyon ulcer
DOID:10443	hypopyon
DOID:10444	ring corneal ulcer
DOID:10445	perforated corneal ulcer
DOID:10456	tonsillitis
DOID:10457	Legionnaires' disease
DOID:10458	legionellosis
DOID:10459	common cold
DOID:10460	nasopharyngitis
DOID:10461	dentin caries
DOID:10471	patellar tendinitis
DOID:10480	diaphragmatic eventration
DOID:10481	diaphragm disease
DOID:10485	esophageal atresia
DOID:10486	intestinal atresia
DOID:10487	Hirschsprung's disease
DOID:10488	imperforate anus
DOID:10493	adrenal cortical hypofunction
DOID:10499	orbital granuloma
DOID:10507	Dressler's syndrome
DOID:10516	malignant otitis externa
DOID:10518	beach ear
DOID:10519	chronic fungal otitis externa
DOID:10520	acute infection of pinna
DOID:10525	double pterygium
DOID:10526	conjunctival pterygium
DOID:10533	viral pneumonia
DOID:10534	stomach cancer
DOID:10536	malignant gastric granular cell tumor
DOID:10538	gastric fundus cancer
DOID:10540	gastric lymphoma
DOID:10541	microinvasive gastric cancer
DOID:10544	pylorus cancer
DOID:10547	pyloric antrum cancer
DOID:10548	cardia cancer
DOID:10550	acute eustachian salpingitis
DOID:10554	meningoencephalitis
DOID:10556	supine hypotensive syndrome
DOID:1056	oculocerebrorenal syndrome
DOID:10567	late yaws
DOID:10568	early yaws
DOID:10573	osteomalacia
DOID:10575	calcium metabolism disease
DOID:10579	leukodystrophy
DOID:10581	metachromatic leukodystrophy
DOID:10582	Refsum disease
DOID:10584	retinitis pigmentosa
DOID:10587	Krabbe disease
DOID:10588	adrenoleukodystrophy
DOID:1059	intellectual disability
DOID:10590	mild pre-eclampsia
DOID:10591	pre-eclampsia
DOID:10593	idiopathic progressive polyneuropathy
DOID:10595	Charcot-Marie-Tooth disease
DOID:106	pleural tuberculosis
DOID:1060	Hartnup disease
DOID:10600	chronic tic disorder
DOID:10602	steatorrhea
DOID:10603	glucose intolerance
DOID:10604	lactose intolerance
DOID:10605	short bowel syndrome
DOID:10606	blind loop syndrome
DOID:10607	tropical sprue
DOID:10608	celiac disease
DOID:10609	rickets
DOID:10610	pancreatic steatorrhea
DOID:10611	protein-losing enteropathy
DOID:10612	allergic urticaria
DOID:10615	acute gonococcal cervicitis
DOID:10616	acute cervicitis
DOID:10619	lymph node cancer
DOID:1062	Fanconi syndrome
DOID:10627	primary optic atrophy
DOID:10629	microphthalmia
DOID:1063	interstitial nephritis
DOID:10631	partial optic atrophy
DOID:10632	Wolfram syndrome
DOID:1064	cystinosis
DOID:10646	schizotypal personality disorder
DOID:10648	acute inferoposterior infarction
DOID:10649	acute inferolateral myocardial infarction
DOID:10651	acute anterolateral myocardial infarction
DOID:10652	Alzheimer's disease
DOID:10655	lipoma of colon
DOID:10656	colon leiomyoma
DOID:10657	colonic lymphangioma
DOID:1066	residual stage of open angle glaucoma
DOID:10660	mediastinum neuroblastoma
DOID:10661	mediastinum ganglioneuroblastoma
DOID:1067	open-angle glaucoma
DOID:1068	juvenile glaucoma
DOID:10685	separation anxiety disorder
DOID:10686	lactocele
DOID:10688	hypertrophy of breast
DOID:10690	mastitis
DOID:10691	fat necrosis of breast
DOID:10697	chronic endophthalmitis
DOID:10699	paragonimiasis
DOID:1070	primary open angle glaucoma
DOID:10718	giardiasis
DOID:10719	toxic diffuse goiter
DOID:1073	renal hypertension
DOID:1074	kidney failure
DOID:10742	cerebral lipidosis
DOID:10744	broad ligament malignant neoplasm
DOID:10754	otitis media
DOID:10755	petrositis
DOID:1076	chronic pyelonephritis
DOID:10762	portal hypertension
DOID:10763	hypertension
DOID:10772	thrombotic thrombocytopenic purpura
DOID:10773	bubonic plague
DOID:10778	fiedler's myocarditis
DOID:10779	septic myocarditis
DOID:10780	primary polycythemia
DOID:10782	mesenteric lymphadenitis
DOID:10783	methemoglobinemia
DOID:10784	Queensland tick typhus
DOID:10787	premature menopause
DOID:1079	setariasis
DOID:10790	chronic frontal sinusitis
DOID:10791	frontal sinusitis
DOID:10792	chronic maxillary sinusitis
DOID:10793	chronic sphenoidal sinusitis
DOID:10794	sphenoid sinusitis
DOID:1080	filariasis
DOID:10802	acute gonococcal epididymo-orchitis
DOID:10808	gastric ulcer
DOID:1081	mansonelliasis
DOID:10810	tibialis tendinitis
DOID:10811	nasal cavity cancer
DOID:10812	nasal cavity olfactory neuroblastoma
DOID:10813	nasal cavity lymphoma
DOID:10816	duodenum adenocarcinoma
DOID:10817	sexual sadism
DOID:1082	dirofilariasis
DOID:10823	malignant essential hypertension
DOID:10824	malignant hypertension
DOID:10825	essential hypertension
DOID:10834	voyeurism
DOID:10835	chylocele of tunica vaginalis
DOID:10841	Eastern equine encephalitis
DOID:10842	Murray Valley encephalitis
DOID:10843	Western equine encephalitis
DOID:10844	Japanese encephalitis
DOID:10845	St. Louis encephalitis
DOID:10846	angiodysplasia of intestine
DOID:10849	sexual masochism
DOID:1085	Edwards syndrome
DOID:10852	middle ear cholesterol granuloma
DOID:10854	salivary gland disease
DOID:10863	paralytic squint
DOID:10864	partial third-nerve palsy
DOID:10865	abducens nerve disease
DOID:10866	total third-nerve palsy
DOID:10869	fourth cranial nerve palsy
DOID:10871	age related macular degeneration
DOID:10873	Kuhnt-Junius degeneration
DOID:1088	meningocele
DOID:10880	iliac vein thrombophlebitis
DOID:10881	hand, foot and mouth disease
DOID:10882	epidemic pleurodynia
DOID:10883	herpangina
DOID:10887	lepromatous leprosy
DOID:1089	tethered spinal cord syndrome
DOID:10892	hypospadias
DOID:10907	microcephaly
DOID:10908	hydrocephalus
DOID:1091	tooth disease
DOID:10913	benign essential hypertension
DOID:10914	amnestic disorder
DOID:10915	Wernicke-Korsakoff syndrome
DOID:10919	transsexualism
DOID:10921	Siberian tick typhus
DOID:10923	sickle cell anemia
DOID:10927	gastrojejunal ulcer
DOID:10930	borderline personality disorder
DOID:10931	dependent personality disorder
DOID:10932	obsessive-compulsive personality disorder
DOID:10933	obsessive-compulsive disorder
DOID:10934	multiple personality disorder
DOID:10935	dissociative disorder
DOID:10936	schizoid personality disorder
DOID:10937	impulse control disorder
DOID:10938	paranoid personality disorder
DOID:10939	antisocial personality disorder
DOID:1094	attention deficit hyperactivity disorder
DOID:10941	intracranial aneurysm
DOID:10944	tongue disease
DOID:10952	nephritis
DOID:10955	strongyloidiasis
DOID:10963	cholesteatoma of attic
DOID:10964	cholesteatoma of middle ear
DOID:10965	spastic diplegia
DOID:10966	lipoid nephrosis
DOID:10967	spastic hemiplegia
DOID:10968	spastic monoplegia
DOID:10969	hemiplegia
DOID:10970	spastic quadriplegia
DOID:10971	acute salpingo-oophoritis
DOID:10972	salpingo-oophoritis
DOID:10973	acute salpingitis
DOID:10974	oophoritis
DOID:10976	membranous glomerulonephritis
DOID:1098	fetal erythroblastosis
DOID:10983	Alport syndrome
DOID:10986	discitis
DOID:10989	conjunctival vascular disease
DOID:1099	alpha thalassemia
DOID:10991	basal ganglia cerebrovascular disease
DOID:10992	acute hemorrhagic leukoencephalitis
DOID:10997	immature cataract
DOID:110	lens disease
DOID:1100	ovarian disease
DOID:11014	anorectal stricture
DOID:11028	pseudopterygium
DOID:11029	pinguecula
DOID:11030	corneal edema
DOID:11031	bullous keratopathy
DOID:11032	secondary corneal edema
DOID:11033	idiopathic corneal edema
DOID:11034	contact lens corneal edema
DOID:11036	chronic rapidly progressive glomerulonephritis
DOID:11037	dissociative amnesia
DOID:11038	depersonalization disorder
DOID:11042	Felty's syndrome
DOID:11044	gastroschisis
DOID:11049	meconium aspiration syndrome
DOID:11054	urinary bladder cancer
DOID:11055	pasteurellosis
DOID:1106	esophagus lymphoma
DOID:11060	placenta praevia
DOID:1107	esophageal carcinoma
DOID:11076	Brucella suis brucellosis
DOID:11077	brucellosis
DOID:11079	leech infestation
DOID:1108	esophagus melanoma
DOID:11080	myiasis
DOID:11086	chorioretinal scar
DOID:11088	asphyxia neonatorum
DOID:11100	Q fever
DOID:11101	trench fever
DOID:11102	bartonellosis
DOID:11103	rickettsialpox
DOID:11104	spotted fever
DOID:11105	fundus albipunctatus
DOID:11111	hydronephrosis
DOID:11119	Gilles de la Tourette syndrome
DOID:11120	psychologic dyspareunia
DOID:11121	pulpitis
DOID:11123	Henoch-Schoenlein purpura
DOID:11125	qualitative platelet defect
DOID:11126	acquired thrombocytopenia
DOID:11129	dislocation of ear ossicle
DOID:11130	secondary hypertension
DOID:11132	prostatic hypertrophy
DOID:11133	prostatic cyst
DOID:11134	prolapse of lacrimal gland
DOID:1114	esophagus sarcoma
DOID:11148	hypersecretion glaucoma
DOID:11149	aqueous misdirection
DOID:1115	sarcoma
DOID:11151	cholecystolithiasis
DOID:11153	miliaria rubra
DOID:11155	hypohidrosis
DOID:11156	anhidrosis
DOID:1116	pertussis
DOID:11161	neonatal respiratory failure
DOID:11162	respiratory failure
DOID:11164	band keratopathy
DOID:11165	common wart
DOID:11168	anogenital venereal wart
DOID:11175	enophthalmos
DOID:11177	total internal ophthalmoplegia
DOID:11180	non-suppurative otitis media
DOID:11181	serous glue ear
DOID:11184	acute conjunctivitis
DOID:11186	allescheriosis
DOID:11189	pulp degeneration
DOID:11190	pseudomembranous conjunctivitis
DOID:11193	syndactyly
DOID:11195	acute laryngopharyngitis
DOID:11197	serous conjunctivitis except viral
DOID:11198	DiGeorge syndrome
DOID:11199	hypoparathyroidism
DOID:112	esophageal varix
DOID:11200	T cell deficiency
DOID:11201	parathyroid gland disease
DOID:11202	primary hyperparathyroidism
DOID:11203	Angelucci's syndrome
DOID:11204	allergic conjunctivitis
DOID:11206	opioid abuse
DOID:11211	buphthalmos
DOID:11212	hydrophthalmos
DOID:11213	acute contagious conjunctivitis
DOID:11217	chronic tympanitis
DOID:11219	conjunctival folliculosis
DOID:11223	small intestine diverticulitis
DOID:11227	acute hemorrhagic conjunctivitis
DOID:1123	spondyloarthropathy
DOID:11230	acute orbital inflammation
DOID:11231	orbital periostitis
DOID:11232	orbital osteomyelitis
DOID:11233	orbital tenonitis
DOID:11234	orbital cellulitis
DOID:11235	adhesive otitis media
DOID:11239	appendix cancer
DOID:11240	appendiceal neoplasm
DOID:11241	appendix lymphoma
DOID:11242	plethora of newborn
DOID:11243	anemia of prematurity
DOID:11244	neonatal anemia
DOID:11245	transient neonatal neutropenia
DOID:11246	DIC in newborn
DOID:11247	disseminated intravascular coagulation
DOID:11249	vitamin K deficiency bleeding
DOID:11252	microcytic anemia
DOID:11254	Brill-Zinsser disease
DOID:11256	typhus
DOID:11257	social phobia
DOID:11258	cat-scratch disease
DOID:11260	rabies
DOID:11262	ornithosis
DOID:11263	chlamydia
DOID:11265	trachoma
DOID:11266	hemorrhagic fever with renal syndrome
DOID:11267	keratomalacia
DOID:11269	chronic apical periodontitis
DOID:11277	Plummer's disease
DOID:11282	solar retinopathy
DOID:11283	peripheral scars of retina
DOID:11285	tick paralysis
DOID:11289	ventilation pneumonitis
DOID:1129	pituitary apoplexy
DOID:11294	arteriovenous malformation
DOID:11295	retinal microaneurysm
DOID:11299	vertebral artery occlusion
DOID:1130	pituitary infarct
DOID:11302	cercarial dermatitis
DOID:11312	Mobitz type II atrioventricular block
DOID:11315	African histoplasmosis
DOID:11316	histoplasmosis retinitis
DOID:11320	Kyasanur forest disease
DOID:11328	schizophreniform disorder
DOID:11329	ainhum
DOID:11330	erysipelas
DOID:11335	sarcoidosis
DOID:11336	rhinoscleroma
DOID:11337	Lemierre's syndrome
DOID:11338	tetanus
DOID:11339	pneumocystosis
DOID:1134	gingival recession
DOID:11342	arcus senilis
DOID:11343	scleral disease
DOID:11353	bladder diverticulum
DOID:11354	stone in bladder diverticulum
DOID:11355	bladder calculus
DOID:11360	Phlebotomus fever
DOID:11364	lens subluxation
DOID:11367	congenital aphakia
DOID:11371	functional diarrhea
DOID:11372	megacolon
DOID:11374	anal spasm
DOID:11379	gnathomiasis
DOID:1138	spinal meningioma
DOID:11382	corneal neovascularization
DOID:11383	cryptorchidism
DOID:11385	expressive language disorder
DOID:11387	epidural abscess
DOID:11389	subdural empyema
DOID:11390	cerebral arteritis
DOID:11394	adult respiratory distress syndrome
DOID:11396	pulmonary edema
DOID:114	heart disease
DOID:1140	spinal canal and spinal cord meningioma
DOID:11400	pyelonephritis
DOID:11401	xanthogranulomatous pyelonephritis
DOID:11405	diphtheria
DOID:11406	choroiditis
DOID:1142	alternating exotropia
DOID:11424	fallopian tube endometriosis
DOID:11427	endosalpingiosis
DOID:11428	endometriosis of intestine
DOID:11429	endometriosis of pelvic peritoneum
DOID:1143	exotropia
DOID:11430	endometriosis in scar of skin
DOID:11431	endometriosis of rectovaginal septum and vagina
DOID:11432	endometriosis of ovary
DOID:11446	sciatic neuropathy
DOID:11450	allergic cutaneous vasculitis
DOID:11452	perinatal jaundice due to hepatocellular damage
DOID:11457	brain compression
DOID:11459	pseudotumor cerebri
DOID:11465	autonomic nervous system disease
DOID:11472	subglottis cancer
DOID:11476	osteoporosis
DOID:1148	polydactyly
DOID:11481	constrictive pericarditis
DOID:11482	hemopericardium
DOID:11486	Horner's syndrome
DOID:11488	idiopathic peripheral autonomic neuropathy
DOID:11491	acquired night blindness
DOID:115	cardiac tamponade
DOID:11502	mitral valve insufficiency
DOID:11503	diabetic autonomic neuropathy
DOID:11504	autonomic neuropathy
DOID:11506	suppurative otitis media
DOID:11507	rumination disorder
DOID:11512	Budd-Chiari syndrome
DOID:11514	fissured tongue
DOID:11516	hypertensive heart disease
DOID:11518	abnormal pupillary function
DOID:11520	benign hypertensive renal disease
DOID:11527	laryngostenosis
DOID:11541	recurrent corneal erosion
DOID:11543	corneal abscess
DOID:11547	corneal deposit
DOID:11549	Adie syndrome
DOID:11550	oculomotor nerve paralysis
DOID:11552	Bowman's membrane folds or rupture
DOID:11554	Chandler syndrome
DOID:11555	Fuchs' endothelial dystrophy
DOID:11557	acute serous otitis media
DOID:11558	acute allergic serous otitis media
DOID:1156	chondrocalcinosis
DOID:11561	hypertensive retinopathy
DOID:11563	retinal vasculitis
DOID:11569	neurocirculatory asthenia
DOID:11572	Listeria meningitis
DOID:11573	listeriosis
DOID:11574	streptococcal meningitis
DOID:11577	Cauda equina syndrome
DOID:11581	phlyctenulosis
DOID:11589	Riley-Day syndrome
DOID:1159	functional gastric disease
DOID:11593	bladder lateral wall cancer
DOID:11594	ring staphyloma
DOID:11595	scleral staphyloma
DOID:11599	Frey syndrome
DOID:116	pericardium cancer
DOID:11603	infant gynecomastia
DOID:11608	fungal meningitis
DOID:11612	polycystic ovary syndrome
DOID:11613	hyperandrogenism
DOID:11615	penile cancer
DOID:11623	dental pulp necrosis
DOID:11624	penile neoplasm
DOID:11629	pelvic muscle wasting
DOID:11633	thyroid hormone resistance syndrome
DOID:11634	myxedema
DOID:11637	accommodative spasm
DOID:11638	presbyopia
DOID:11653	conjunctival deposit
DOID:11656	cicatricial pemphigoid
DOID:1166	palindromic rheumatism
DOID:11661	blue color blindness
DOID:11664	nephrosclerosis
DOID:11665	Patau syndrome
DOID:11668	hypopigmentation of eyelid
DOID:11669	hypertrichosis of eyelid
DOID:11671	hypotrichosis of eyelid
DOID:11678	onchocerciasis
DOID:1168	familial hyperlipidemia
DOID:11684	melanoacanthoma
DOID:11685	inflamed seborrheic keratosis
DOID:11693	acute apical periodontitis
DOID:11695	portal vein thrombosis
DOID:117	heart cancer
DOID:11701	selective IgA deficiency disease
DOID:11702	dysgammaglobulinemia
DOID:11705	impaired renal function disease
DOID:1171	hyperlipoproteinemia type V
DOID:11712	lipoatrophic diabetes mellitus
DOID:11713	diabetic angiopathy
DOID:11714	gestational diabetes
DOID:11716	prediabetes syndrome
DOID:11717	neonatal diabetes mellitus
DOID:11718	antidepressant type abuse
DOID:11719	oculopharyngeal muscular dystrophy
DOID:1172	hyperlipoproteinemia type IV
DOID:11720	distal myopathy
DOID:11721	glycogen storage disease VII
DOID:11722	myotonic dystrophy type 1
DOID:11723	Duchenne muscular dystrophy
DOID:11724	limb-girdle muscular dystrophy
DOID:11725	Cornelia de Lange syndrome
DOID:11726	Emery-Dreifuss muscular dystrophy
DOID:11727	facioscapulohumeral muscular dystrophy
DOID:11729	Lyme disease
DOID:11736	odontoclasia
DOID:11746	parametrium malignant neoplasm
DOID:11747	uterine adnexa cancer
DOID:11748	round ligament malignant neoplasm
DOID:11750	Bordetella parapertussis whooping cough
DOID:11752	acute endophthalmitis
DOID:11754	siderosis of eye
DOID:11755	choledocholithiasis
DOID:11758	iron deficiency anemia
DOID:11759	hypochromic anemia
DOID:1176	bronchial disease
DOID:11760	Kohler's disease
DOID:11766	blind hypotensive eye
DOID:11771	spontaneous ocular nystagmus
DOID:11772	leukocoria
DOID:11776	blind hypertensive eye
DOID:11781	regular astigmatism
DOID:11782	astigmatism
DOID:11783	necrosis of ear ossicle
DOID:11786	splenic sequestration
DOID:11787	chronic congestive splenomegaly
DOID:11793	phthisical cornea
DOID:11797	chronic laryngitis
DOID:118	pericardial effusion
DOID:11801	protein-energy malnutrition
DOID:11809	bladder neck cancer
DOID:11811	urinary bladder posterior wall cancer
DOID:11812	bladder sarcoma
DOID:11813	bladder trigone cancer
DOID:11814	urinary bladder anterior wall cancer
DOID:11816	vitreous syneresis
DOID:11817	urachus cancer
DOID:11818	ureteric orifice cancer
DOID:11819	ureter cancer
DOID:11820	bladder dome cancer
DOID:11821	bladder lymphoma
DOID:11823	hepatorenal syndrome
DOID:11824	multicentric reticulohistiocytosis
DOID:11829	degenerative myopia
DOID:11830	myopia
DOID:11831	cortical blindness
DOID:11832	visual epilepsy
DOID:11836	clubfoot
DOID:11838	penis sarcoma
DOID:11839	glans penis cancer
DOID:1184	nephrotic syndrome
DOID:11840	coronary artery vasospasm
DOID:11843	coronary artery anomaly
DOID:11847	coronary thrombosis
DOID:11850	transient refractive change
DOID:11851	indeterminate leprosy
DOID:11853	monocular exotropia
DOID:11864	peripheral focal chorioretinitis
DOID:11868	chronic erythremia
DOID:1187	tibial neuropathy
DOID:11870	Pick's disease
DOID:11871	macular keratitis
DOID:11874	abnormal threshold of rods
DOID:11875	denture stomatitis
DOID:1188	mononeuropathy
DOID:11885	ureteral benign neoplasm
DOID:11887	ureter leiomyoma
DOID:11888	schwannoma of ureter
DOID:11889	female breast nipple and areola cancer
DOID:119	vaginal cancer
DOID:11905	labium majus cancer
DOID:11907	ecthyma
DOID:11914	gastroparesis
DOID:11917	tinea cruris
DOID:1192	peripheral nervous system neoplasm
DOID:11920	tracheal cancer
DOID:11934	head and neck cancer
DOID:11949	Creutzfeldt-Jakob disease
DOID:1195	ischemic neuropathy
DOID:11963	esophagitis
DOID:11968	postmenopausal atrophic vaginitis
DOID:11971	synostosis
DOID:11975	coloboma of optic nerve
DOID:11976	botulism
DOID:11981	morbid obesity
DOID:11983	Prader-Willi syndrome
DOID:11984	hypertrophic cardiomyopathy
DOID:11988	conjunctival concretion
DOID:11990	ulceroglandular tularemia
DOID:11991	osteopoikilosis
DOID:11994	atrophy of testis
DOID:11996	spermatic cord torsion
DOID:11997	spermatocele
DOID:120	female reproductive organ cancer
DOID:12001	tracheal lymphoma
DOID:12002	trachea sarcoma
DOID:12003	trachea squamous cell carcinoma
DOID:1201	trigeminal nerve neoplasm
DOID:12010	anterior ischemic optic neuropathy
DOID:12016	frontal lobe neoplasm
DOID:12028	Conn's syndrome
DOID:12029	sympathetic ophthalmia
DOID:1203	drug-induced mental disorder
DOID:12030	panuveitis
DOID:12043	kernicterus due to isoimmunization
DOID:1205	allergic hypersensitivity disease
DOID:12053	cryptococcosis
DOID:12055	sarcoid meningitis
DOID:1206	Rett syndrome
DOID:12064	mediastinum neurofibroma
DOID:12070	Dieulafoy lesion
DOID:12072	pylorospasm
DOID:12084	transient arthropathy
DOID:12087	deep corneal vascularisation
DOID:1209	nutritional optic neuropathy
DOID:12096	sodoku disease
DOID:12098	trigeminal neuralgia
DOID:121	vaginal disease
DOID:1210	optic neuritis
DOID:12105	inflammatory spondylopathy
DOID:12108	bullous retinoschisis
DOID:12117	pulmonary alveolar microlithiasis
DOID:12118	pulmonary hemosiderosis
DOID:12119	hemosiderosis
DOID:12120	pulmonary alveolar proteinosis
DOID:12123	postinflammatory pulmonary fibrosis
DOID:12124	episcleritis periodica fugax
DOID:12125	neurotrophic keratoconjunctivitis
DOID:12128	pica disease
DOID:12129	bulimia nervosa
DOID:12132	granulomatosis with polyangiitis
DOID:12134	factor VIII deficiency
