ID	COMPOUND_ID	TYPE	NAME
872773	76506	NAME	(2E,16Z,19Z,22Z,25Z,28Z,31Z)-tetratriacontaheptaenoyl-CoA
872803	76513	NAME	(3R)-hydroxy-(18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA
872806	76514	NAME	(2E,18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontaheptaenoyl-CoA
872808	76515	NAME	(18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA
872877	76525	INN	duvoglustat
872882	76526	NAME	6-oxocyclohex-1-ene-1-carbonyl-CoA
872884	76527	NAME	2-hydroxy-6-oxocyclohexane-1-carbonyl-CoA
872907	76528	NAME	2-acyl-sn-glycero-3-phospho-(1'-sn-glycerol)
872906	76529	NAME	Glycerophosphoglycerophosphoglycerol
882402	76530	NAME	Glycerophosphate
872930	76533	NAME	an NDP-alpha-D-glucose
877426	76545	NAME	2-iminobutanoate
873046	76552	NAME	(9Z,12Z)-hexadecadienoyl-CoA
873067	76555	NAME	3-oxo-(11Z)-octadecenoyl-CoA
873073	76557	NAME	(R)-3-hydroxy-(11Z)-octadecenoyl-CoA
873076	76558	NAME	(2E,11Z)-octadecadienoyl-CoA
873080	76559	NAME	3-oxo-(13Z)-eicosenoyl-CoA
873086	76561	NAME	(R)-3-hydroxy-(13Z)-eicosenoyl-CoA
873091	76562	NAME	(2E,13Z)-eicosadienoyl-CoA
873093	76563	NAME	(13Z)-eicosenoyl-CoA
873111	76565	NAME	2-aminoprop-2-enoate
894788	76585	NAME	1-O-alkyl-2,3-diacyl-sn-glycerol
873208	76590	NAME	1-organyl-2-lyso-sn-glycero-3-phospholipid
873211	76591	NAME	(25R)-cholest-5-ene-3beta,26-diol
873212	76592	NAME	(25R)-cholest-5-en-3beta,7alpha,26-triol
873220	76593	NAME	1-acyl-2-(9Z)-enoyl-sn-glycero-3-phospholipid
873227	76594	NAME	1-acyl-2-(9-cyclopronane)-acyl-sn-glycero-3-phospholipid
873239	76596	NAME	ADP-D-ribose 1'',2''-cyclic phosphate
873322	76607	INN	macitentan
873326	76610	NAME	omega-hydroxytetracosanoate
873336	76611	INN	flutemetamol ((18)F)
878824	76612	INN	ibrutinib
915074	76612	NAME	ibrutinib
873343	76613	NAME	3-hydroxyhexadecanoate
873349	76614	NAME	3-hydroxyoctadecanoate
873352	76615	NAME	3,18-dihydroxyoctadecanoate
873357	76616	NAME	3-hydroxydodecanoate
873364	76618	NAME	3,12-dihydroxydodecanoate
898236	76619	NAME	an omega-methyl fatty acid
873396	76624	NAME	20-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
873401	76625	NAME	11,12-epoxy-(5Z,8Z,14Z)-eicosatrienoate
873408	76627	NAME	19-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
873414	76628	NAME	11-hydroxydodecanoate
873490	76629	NAME	1-acylglycero-3-phosphatidic acid
873488	76631	NAME	2-acylglycero-3-phosphatidic acid
873422	76633	NAME	17,18-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
873427	76634	NAME	(17R,18S)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
873430	76635	NAME	(17S,18R)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
873438	76636	NAME	19-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate
873470	76639	NAME	20-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate
873518	76645	NAME	20-oxo-(5Z,8Z,11Z,14Z)-eicosatetraenoate
873524	76647	NAME	(5Z,8Z,11Z,14Z)-eicosatetraenedioate
874505	76709	NAME	3-hydroxyeicosanoate
874606	76722	NAME	2-hydroxydocosanoate
874614	76723	NAME	2-hydroxytetracosanoate
874618	76724	NAME	2-hydroxyoctadecanoate
874635	76728	NAME	2-hydroxyhexacosanoate
874667	76732	NAME	2-hydroxyeicosanoate
875092	76751	NAME	N-2-hydroxyhexadecanoylsphingosine
875106	76754	NAME	N-2-hydroxyoctadecanoylsphingosine
875123	76756	NAME	N-2-hydroxytetracosanoylsphingosine
875129	76758	NAME	N-2-hydroxy-(15Z)-tetracosenoylsphingosine
876344	76800	NAME	pikromycin
876536	76801	NAME	narbomycin
876346	76802	NAME	5-O-beta-D-mycaminosyltylactone
876347	76803	NAME	20-oxo-5-O-beta-D-mycaminosyltylonolide
876348	76804	NAME	5-O-beta-D-mycaminosyltylonolide
876370	76810	NAME	demethyllactenocin
876399	76814	NAME	dTDP-beta-L-mycarose
876450	76819	NAME	demethylmacrocin
876451	76820	NAME	macrocin
876452	76821	NAME	4-O-beta-D-mannopyranosyl-N-acetyl-D-glucosamine
876482	76825	NAME	4-O-beta-D-glucopyranosyl-D-gluconate
876554	76839	NAME	dTDP-beta-L-vancosamine
876566	76842	NAME	vancomycin
876572	76844	NAME	7-deoxyloganate
876578	76846	NAME	7-deoxyloganetate
876589	76849	NAME	7-deoxyloganetin
876595	76851	NAME	isoxazolin-5-one
876610	76855	NAME	3-(5-oxoisoxazolin-2-yl)-L-alanine
876613	76856	NAME	3-(5-oxoisoxazolin-4-yl)-L-alanine
876717	76864	NAME	(2S,3S)-3-methylphenylalanine
876943	76892	NAME	A47934
876961	76894	NAME	desulfo-A47934
1005575	76913	NAME	C-terminal L-cysteinyl residue
877436	76921	NAME	(+-)-pavine
877438	76922	NAME	N-methylpavine
877440	76923	NAME	(S)-cis-N-methylscoulerine
878155	76928	NAME	2,3-saturated fatty acid
878185	76931	NAME	N-acetyl-L-aspartyl-L-glutamate
878733	76935	NAME	N-acetyl-L-aspartyl-L-glutamyl-L-glutamate
879607	76941	NAME	a sphingoid 1-phosphate
878518	76942	NAME	beta-citrylglutamate
878519	76943	NAME	(+)-copalol
878520	76944	NAME	13-epi-manool
878521	76945	NAME	manool
878528	76948	NAME	ent-manool
878529	76950	NAME	(-)-ent-copalol
878531	76952	NAME	syn-copalol
878540	76954	NAME	(13S)-vitexifolin A
878548	76957	NAME	N-2-hydroxytetracosenoylsphingosine
878743	76978	NAME	1,2,3-trioctanoylglycerol
878746	76979	NAME	1,2-dioctanoyl-sn-glycerol
878775	76981	NAME	3-[(1-carboxyvinyl)-oxy]benzoate
878805	76982	NAME	2,3-dioctanoyl-sn-glycerol
878839	76987	INN	metacetamol
1017939	76987	NAME	3-acetamidophenol
878904	76993	NAME	a (3R)-hydroxyacyl group
878908	76994	NAME	a 3-oxoacyl group
878933	76996	NAME	a (3R)-hydroxydecanoyl group
878942	76997	NAME	a (2E)-decenoyl group
878949	76999	NAME	a trans-2-enoyl group
878954	77000	NAME	1-(9Z-octadecenoyl)-2-dodecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)
878957	77001	NAME	1-hexadecanoyl-2-dodecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)
878972	77003	NAME	a (3R)-hydroxypalmitoyl group
878973	77004	NAME	a (2E)-hexadecenoyl group
879041	77006	INN	estradiol benzoate
879055	77007	NAME	a dodecanoyl group
879097	77015	NAME	22-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate
879100	77016	NAME	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate
879276	77032	INN	bromhexine
879287	77033	NAME	14-hydroxytetradecanoate
883784	77037	NAME	N,N-dimethyl-L-alanyl group
879318	77038	NAME	(3S)-hydroxytetradecanedioyl-CoA
879320	77039	NAME	(2E)-tetradecenedioyl-CoA
879324	77041	NAME	3-oxotetradecanedioyl-CoA
882635	77047	NAME	tylosin
879410	77053	INN	closantel
880119	77061	NAME	4,8-dimethylnonanoyl-CoA
880120	77063	NAME	4,8-dimethylnonanoate
879495	77069	INN	eperisone
879506	77073	NAME	rhodomycin D
879508	77074	NAME	4-O-methylrhodomycin D
879514	77075	NAME	(2E)-hexadecenedioyl-CoA
879517	77076	NAME	10-carboxy-13-deoxydaunorubicin
879518	77077	NAME	10-carboxy-13-deoxycarminomycin
879520	77079	NAME	(3R)-hydroxyhexadecanedioyl-CoA
879523	77080	NAME	(3S)-hydroxyhexadecanedioyl-CoA
879527	77081	NAME	3-oxohexadecanedioyl-CoA
879531	77082	NAME	O-hexanedioylcarnitine
879534	77083	NAME	O-octanedioylcarnitine
879537	77084	NAME	tetradecanedioyl-CoA
879539	77085	NAME	hexadecanedioyl-CoA
879541	77086	NAME	O-dodecanoyl-R-carnitine
879543	77087	NAME	O-hexadecanedioyl-L-carnitine
879649	77091	NAME	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate
879656	77092	INN	fenbendazole
1004802	77092	NAME	fenbendazole
879663	77093	NAME	1-eicosanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycerol
879666	77094	NAME	1-eicosanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphate
879676	77095	INN	flubendazole
879681	77096	NAME	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol
879683	77097	NAME	1-octadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycerol
879685	77098	NAME	1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate
897951	77099	NAME	(2S)-pristanoyl-CoA
879990	77125	NAME	1,2-di-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycerol
879993	77126	NAME	1,2-di-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphate
879997	77127	NAME	1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycerol
880001	77128	NAME	1,2-di-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphate
880009	77129	NAME	1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol
880011	77130	NAME	1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphate
880034	77132	NAME	6-sulfo-D-quinovose
880858	77133	NAME	6-deoxy-6-sulfo-D-fructose
880040	77134	NAME	6-deoxy-6-sulfo-D-fructose 1-phosphate
880068	77135	NAME	3-sulfolactaldehyde
880082	77136	NAME	1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 4-phosphate
880085	77137	NAME	1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 4,5-bisphosphate
881180	77138	NAME	2,3-dihydroxypropane-1-sulfonate
880089	77139	NAME	1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol 4-phosphate
880093	77140	NAME	1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol 4,5-bisphosphate
880099	77141	NAME	dTDP-beta-L-evernitrose
880101	77142	NAME	dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose
880102	77143	NAME	dTDP-N-hydroxy-beta-L-evernosamine
880103	77144	NAME	dTDP-beta-L-evernosamine
880105	77145	NAME	(20S)-ginsenoside F2
880107	77146	NAME	(20S)-ginsenoside C-K
880108	77147	NAME	(20S)-ginsenoside Rh2
880110	77148	NAME	(20S)-ginsenoside Re
880111	77149	NAME	(20S)-ginsenoside R1
880112	77150	NAME	(20S)-ginsenoside F1
880113	77151	NAME	ginsenoside Rg2
880114	77152	NAME	(20S)-ginsenoside Rb2
880115	77153	NAME	ginsenoside Rb3
880116	77154	NAME	ginsenoside Rc
880117	77156	NAME	gypenoside LXXV
880118	77157	NAME	(20S)-ginsenoside C-Y
880122	77158	NAME	1-octadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol
880127	77159	NAME	1-octadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
880132	77160	NAME	1-octadecanoyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
880150	77163	NAME	1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol
880155	77164	NAME	1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
880160	77165	NAME	1,2-di-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol
996706	77166	NAME	a 3-oxo-Delta(1,4)-steroid
880166	77167	NAME	1,2-di(9Z,12Z)-octadecadienoyl-sn-glycero-3-phospho-1D-myo-inositol 5-phosphate
880208	77176	NAME	alpha-NADH
880209	77177	NAME	alpha-NADPH
880281	77184	NAME	1-O-hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol
880284	77185	NAME	1-O-hexadecyl-2-(9Z-octadecenoyl)-sn-glycerol
880287	77186	NAME	1-O-hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate
880291	77187	NAME	1-O-hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphate
880302	77190	NAME	1,2-dihexadecanoyl-sn-glycero-3-CDP
880408	77197	NAME	11-methyldodecanoate
880422	77200	NAME	(10E,12Z)-octadecadienoate
880428	77201	NAME	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoate
880430	77202	NAME	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoate
880432	77203	NAME	(11Z,14Z,17Z,20Z,23Z)-hexacosapentaenoate
880434	77205	NAME	(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoate
880436	77206	NAME	(13Z,16Z,19Z,22Z,25Z)-octacosapentaenoate
880454	77209	NAME	(10Z,13Z,16Z,19Z,22Z,25Z)-octacosahexaenoate
880456	77210	NAME	(15Z,18Z,21Z,24Z,27Z)-triacontapentaenoate
880458	77211	NAME	(12Z,15Z,18Z,21Z,24Z,27Z)-triacontahexaenoate
880460	77212	NAME	(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoate
880462	77213	NAME	(14Z,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoate
880464	77214	NAME	(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoate
880466	77215	NAME	(16Z,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoate
880468	77216	NAME	(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoate
880470	77217	NAME	(18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoate
880472	77218	NAME	(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoate
880474	77219	NAME	(9Z,12Z)-hexadecadienoate
880476	77220	NAME	(11Z,14Z)-eicosadienoate
880479	77221	NAME	(17Z)-hexacosenoate
880481	77222	NAME	(6Z,9Z,12Z,15Z)-octadecatetraenoate
880483	77223	NAME	(11Z,14Z,17Z)-eicosatrienoate
880486	77224	NAME	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoate
880488	77225	NAME	(7Z,10Z,13Z,16Z)-docosatetraenoate
880490	77226	NAME	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate
880492	77227	NAME	(9Z,12Z,15Z,18Z)-tetracosatetraenoate
880499	77228	NAME	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoate
880502	77229	NAME	(11Z,14Z,17Z,20Z)-hexacosatetraenoate
880506	77230	NAME	(8Z,11Z,14Z,17Z,20Z)-hexacosapentaenoate
880508	77231	NAME	(13Z,16Z,19Z,22Z)-octacosatetraenoate
880510	77232	NAME	(15Z,18Z,21Z,24Z)-triacontatetraenoate
880512	77233	NAME	(17Z,20Z,23Z,26Z)-dotriacontatetraenoate
880550	77234	NAME	(19Z,22Z,25Z,28Z)-tetratriacontatetraenoate
880552	77235	NAME	(21Z,24Z,27Z,30Z)-hexatriacontatetraenoate
880554	77236	NAME	(23Z,26Z,29Z,32Z)-octatriacontatetraenoate
959912	77240	NAME	alpha-L-fucosyl-(1->3)-[beta-D-galactosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
880619	77242	NAME	(8Z,11Z,14Z,17Z,20Z)-hexacosapentaenoyl-CoA
880652	77243	NAME	(10Z,13Z,16Z,19Z,22Z)-octacosapentaenoate
880654	77244	NAME	(10Z,13Z,16Z,19Z,22Z)-octacosapentaenoyl-CoA
880657	77246	NAME	(12Z,15Z,18Z,21Z,24Z)-triacontapentaenoate
880662	77247	NAME	(12Z,15Z,18Z,21Z,24Z)-triacontapentaenoyl-CoA
882149	77250	NAME	pristanoyl-CoA
882238	77251	NAME	(25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA
894925	77253	NAME	1',3'-bis[1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol
896674	77256	NAME	1',3'-bis-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol
882360	77257	NAME	(2S)-methylpentadecanoyl-CoA
894930	77259	NAME	1'-[1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho]-3'-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol
882236	77268	NAME	2,6,10,14-tetramethylpentadecanoate
884418	77272	NAME	1,3-diacyl-sn-glycerol
884419	77274	NAME	1-O-alkyl-3-acyl-sn-glycerol
882237	77275	NAME	(2R)-pristanoyl-CoA
880917	77282	INN	dexamisole
880927	77283	NAME	1-O-(1Z-alkenyl)-sn-glycero-3-phosphate
880929	77284	NAME	1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphate
880931	77286	NAME	1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphocholine
880934	77287	NAME	1-O-(1Z-alkenyl)-sn-glycero-3-phosphocholine
880936	77288	NAME	1-O-(1Z-alkenyl)-sn-glycero-3-phosphoethanolamine
880940	77289	INN	tetramisole
880942	77290	NAME	1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
880946	77291	NAME	1-O-(1Z)-alkenyl-2-(9Z)-octadecenoyl-sn-glycero-3-phosphoethanolamine
882361	77292	NAME	1-O-(1Z)-hexadecenyl-2 (5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine
882239	77293	NAME	(2E)-pristenoyl-CoA
880955	77294	NAME	1-O-(1Z)-alkenyl-2-(9Z)-octadecenoyl-sn-glycero-3-phosphocholine
880958	77295	NAME	1-O-(1Z)-alkenyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine
880961	77296	NAME	1-O-(1Z-alkenyl)-2-acyl-sn-glycerol
880963	77297	NAME	1-O-(1Z-alkenyl)-sn-glycerol
880965	77298	NAME	1-O-(1Z)-alkenyl-sn-glycero-3-phosphoserine
880968	77299	NAME	1-O-(1Z)-alkenyl-2-acyl-sn-glycero-3-phosphoserine
880971	77300	NAME	1-O-(1Z)-alkenyl-2-(9Z)-octadecenoyl-sn-glycero-3-phosphoserine
880975	77301	NAME	1-O-(1Z)-alkenyl-2-octanoyl-sn-glycero-3-phosphoethanolamine
880978	77302	NAME	1-O-(1Z)-alkenyl-2-octadecanoyl-sn-glycero-3-phosphoethanolamine
880982	77303	NAME	1-O-(1Z)-alkenyl-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine
880986	77304	NAME	1-O-(1Z)-alkenyl-2-hexadecanoyl-sn-glycero-3-phosphocholine
880990	77305	NAME	1-O-(1Z)-alkenyl-2-acylglycerol
912522	77310	NAME	2-methyl-(2E)-pentadecenoyl-CoA
881112	77319	INN	oltipraz
882362	77328	NAME	1-O-hexadecanoyl-2-(8-epi-prostaglandin F2alpha)-sn-glycero-3-phosphocholine
882442	77329	NAME	1-O-octadecanoyl-2-(8-epi-prostaglandin F2alpha)-sn-glycero-3-phosphocholine
881165	77330	NAME	polyunsaturated fatty acyl-CoA
881167	77336	NAME	n-7 unsaturated fatty acyl-CoA
881176	77342	NAME	2-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine
881297	77350	NAME	neopikromycin
881298	77351	NAME	novapikromycin
881299	77352	NAME	methymycin
881300	77353	NAME	neomethymycin
881301	77354	NAME	novamethymycin
881991	77363	INN	ramiprilat
881384	77369	NAME	1-hexadecanoyl-2-acyl-sn-glycero-3-phosphocholine
881387	77370	NAME	1-hexadecanoyl-2-acyl-sn-glycero-3-phosphoethanolamine
881426	77376	NAME	1-beta-hydroxyacyl-2-acyl-sn-glycero-3-phosphoethanolamine
881515	77386	NAME	trihexanoylglycerol
881518	77387	NAME	2,3-dihexanoyl-sn-glycerol
881522	77388	NAME	tridecanoylglycerol
881525	77389	NAME	tridodecanoylglycerol
881528	77390	NAME	2,3-didodecanoyl-sn-glycerol
881531	77391	NAME	tritetradecanoylglycerol
881534	77392	NAME	2,3-ditetradecanoyl-sn-glycerol
881548	77393	NAME	trihexadecanoylglycerol
881551	77394	NAME	2,3-dihexadecanoyl-sn-glycerol
881554	77395	NAME	2,3-dioctadecanoyl-sn-glycerol
897040	77396	NAME	a long-chain primary fatty alcohol
907841	77398	NAME	2-amino-2-phenylacetonitrile
882112	77399	NAME	D-alpha-phenylglycine
907842	77400	NAME	2-aminopentanenitrile
881983	77409	NAME	(3S)-3-hydroxy-L-lysine
888305	77410	NAME	(4R)-4-hydroxy-L-lysine
882379	77411	NAME	(3S)-3-hydroxy-L-ornithine
887080	77416	NAME	(13Z)-docosen-1-ol
897918	77417	NAME	tetradecan-1-ol
881688	77427	NAME	(R)-malyl-CoA
881718	77429	NAME	1-O-hexadecylglycerone 3-phosphate
881747	77446	NAME	1,2-dipalmitoyl-sn-glycero-3-phosphate(2-)
881758	77447	NAME	TAG 46:2
881767	77450	NAME	a monoamide of a dicarboxylate
881771	77452	NAME	a 2-deoxystreptamine antibiotic
881799	77460	NAME	an L-aminoacyl-L-amino acid
881801	77462	NAME	N-hexadecanoyl-(1<->1)-hexosyl-sphing-4-enine
881803	77463	NAME	N-tetracosanoyl-(1<->1)-hexosyl-sphing-4-enine
881804	77465	NAME	1-O-(9Z)-octadecenylglycerone 3-phosphate
881811	77466	NAME	1-O-dodecylglycerone 3-phosphate
881813	77467	NAME	1-O-tetradecylglycerone 3-phosphate
881818	77468	NAME	pentadecan-1-ol
881822	77469	NAME	1-O-pentadecylglycerone 3-phosphate
881824	77470	NAME	heptadecan-1-ol
881828	77471	NAME	1-O-heptadecylglycerone 3-phosphate
881830	77472	NAME	1-O-octadecylglycerone 3-phosphate
881832	77473	NAME	1-O-(9Z,12Z)-octadecadienylglycerone 3-phosphate
881838	77474	NAME	(9Z,12Z,15Z)-octadecatrien-1-ol
881842	77475	NAME	1-O-(9Z,12Z,15Z)-octadecatrienylglycerone 3-phosphate
881981	77490	NAME	ginsenoside Mx
881982	77491	NAME	ginsenoside Mc
881986	77492	NAME	1-(9Z)-octadecenoylglycerone 3-phosphate
881992	77493	NAME	1-(9Z,12Z)-octadecadienoylglycerone 3-phosphate
881995	77494	NAME	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerone 3-phosphate
1014155	77530	NAME	all-trans-retinol derivative
882218	77537	NAME	(9E)-octadecenoyl-CoA
884553	77543	INN	ebselen
882749	77545	NAME	(2E)-pentadecenoyl-CoA
885039	77547	NAME	undecanoyl-CoA
885040	77548	NAME	trans-2-undecenoyl-CoA
885041	77549	NAME	(2E,9Z)-hexadecadienoyl-CoA
885042	77551	NAME	trans-2-heptadecenoyl-CoA
885043	77552	NAME	(2E,9E)-octadecadienoyl-CoA
885044	77553	NAME	(2E,9Z)-octadecadienoyl-CoA
885045	77558	NAME	(2E,9Z,12Z)-octadecatrienoyl-CoA
885046	77559	NAME	(2E,4Z,7Z,10Z,13Z,16Z,19Z)-docosaheptaenoyl-CoA
882371	77572	INN	tranilast
882387	77573	INN	tosufloxacin
882381	77577	NAME	(5Z,8Z,11Z,14Z)-eicosatetraen-1-ol
882383	77579	NAME	(8Z,11Z,14Z)-eicosatrien-1-ol
882385	77580	NAME	1-O-hexadecyl-sn-glycero-3-phosphate
882401	77587	NAME	(2S)-2-acetamido-4-aminobutanoate
884764	77589	NAME	monoacyl-sn-glycero-3-phosphate
882431	77590	INN	armodafinil
882424	77593	NAME	2-(9Z-octadecenoyl)-sn-glycero-3-phosphate
882441	77597	NAME	1,2-diarachidonoyl-sn-glycero-3-phosphocholine
882534	77612	NAME	(2Z,4Z)-2-amino-3-carboxymuconate 6-semialdehyde
882550	77616	NAME	7-hydroxyisoflavone
882551	77617	NAME	senecionine
882552	77618	NAME	norajmaline
882557	77619	NAME	1,3-dihexadecanoylglycerol
882558	77620	NAME	5-hydroxy-6-methylpyridine-3,4-dicarboxylate
882559	77621	NAME	2',3,4,4',6'-pentahydroxychalcone
882560	77622	NAME	2',3,4,4',6'-pentahydroxychalcone 4'-O-beta-D-glucoside
882561	77623	NAME	1-hexadecanoyl-2-(9Z)-octadecenoyl-3-octadecanoyl-sn-glycerol
882566	77624	NAME	1-hexadecanoyl-3-octadecanoyl-sn-glycerol
882604	77631	NAME	Delta(1)-piperideine-2-carboxylate
882607	77633	NAME	isonocardicin A
882615	77634	NAME	2-aminomuconate 6-semialdehyde
966604	77636	NAME	a fatty acyl-CoA
882623	77638	NAME	dihydrophloroglucinol
882624	77639	NAME	sulochrin
882626	77640	NAME	7-O-(beta-D-apiofuranosyl-1,2-beta-D-glucosyl)-5,7,4'-trihydroxyflavone
882627	77641	NAME	an anthocyanidin 3,5-diglucoside
882628	77642	NAME	2'-O-methyllicodione
882630	77643	NAME	protoaphin aglucone
882631	77644	NAME	5-L-glutamyl amino acid
882632	77645	NAME	2',4,4',6'-tetrahydroxychalcone
882636	77647	NAME	2,3',4,6-tetrahydroxybenzophenone
882748	77657	NAME	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
882751	77658	NAME	nocardicin A
882752	77659	NAME	emodin
882754	77660	NAME	pyrroloquinoline quinol
882763	77661	NAME	a 2,3-saturated aldehyde
882764	77662	NAME	2-aminomalonate semialdehyde
882768	77663	NAME	pulcherriminic acid
882777	77664	NAME	Mg-13(1)-hydroxyprotoporphyrin 13-monomethyl ester
882784	77665	NAME	Mg-13(1)-oxoprotoporphyrin 13-monomethyl ester
882829	77670	NAME	primary fluorescent chlorophyll catabolite
882833	77671	NAME	luteolin 7-O-beta-D-glucuronide
882862	77674	NAME	queuine
882863	77675	NAME	epoxyqueuine
882865	77676	NAME	1-O-hexadecyl-2-acetyl-3-(9Z,12Z)-octadecadienoyl-sn-glycerol
882866	77677	NAME	1-O-hexadecyl-2-acetyl-3-octadecanoyl-sn-glycerol
882867	77678	NAME	1-O-hexadecyl-2-acetyl-3-tetradecanoyl-sn-glycerol
882868	77679	NAME	1-O-hexadecyl-2-acetyl-3-decanoyl-sn-glycerol
882869	77680	NAME	1-O-hexadecyl-2-acetyl-3-hexadecanoyl-sn-glycerol
882870	77681	NAME	1-O-hexadecyl-2-acetyl-3-dodecanoyl-sn-glycerol
882871	77682	NAME	1-O-hexadecyl-2-acetyl-3-octanoyl-sn-glycerol
882872	77683	NAME	1,2-di-(9Z)-octadecenoyl-3-(9Z,12Z)-octadecadienoyl-sn-glycerol
882873	77684	NAME	1,2-di-(9Z)-octadecenoyl-3-tetradecanoyl-sn-glycerol
882874	77685	NAME	1,2-di-(9Z)-octadecenoyl-3-dodecanoyl-sn-glycerol
882875	77686	NAME	1,2-di-(9Z)-octadecenoyl-3-octadecanoyl-sn-glycerol
